Project;Version;Class;wmc;dit;noc;cbo;rfc;lcom;ca;ce;npm;lcom3;loc;dam;moa;mfa;cam;ic;cbm;amc;nr;ndc;nml;isOld;ndpv;ner;bugs
xalan;2.5.0;org.apache.xpath.operations.UnaryOperation;11;2;4;11;20;0;6;6;11;0.2;88;1.0;1;0.75;0.22727273;1;7;6.909091;2;1;7;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.trax.TrAXFilter;6;2;0;4;25;13;2;2;5;0.9;104;1.0;1;0.8717949;0.30555555;1;1;16.0;2;1;29;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.trax.SmartTransformerFactoryImpl;21;3;0;2;43;0;0;2;19;0.5;498;1.0;0;0.5;0.22023809;1;2;22.47619;3;1;29;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.util.TypeCheckError;7;3;0;89;13;0;88;2;7;0.083333336;98;0.0;2;0.85;0.37142858;1;2;12.714286;4;2;29;1;0;-;0
xalan;2.5.0;org.apache.xalan.extensions.ExtensionHandlerExsltFunction;9;2;0;15;33;28;0;15;7;0.625;221;1.0;2;0.46153846;0.325;1;1;23.222221;3;1;88;1;1;-;1
xalan;2.5.0;org.apache.xml.serializer.XSLOutputAttributes;19;1;0;1;19;171;1;0;19;2.0;19;0.0;0;0.0;0.38157895;0;0;0.0;1;1;213;0;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.AttributeValueTemplate;7;4;0;22;49;21;4;19;5;2.0;452;0.0;0;0.9230769;0.3392857;2;7;63.57143;2;1;18;1;0;-;1
xalan;2.5.0;org.apache.xpath.Expression;31;1;6;103;56;435;95;9;30;0.8;275;1.0;1;0.0;0.19061583;0;0;7.83871;3;2;34;1;0;-;1
xalan;2.5.0;org.apache.xalan.transformer.TransformerImpl;130;2;0;117;391;7393;66;68;122;0.94235736;3398;0.74358976;16;0.09219858;0.053123575;1;2;24.83846;11;2;838;1;7;-;9
xalan;2.5.0;org.apache.xpath.compiler.Lexer;10;1;0;6;30;3;1;6;0;0.6111111;807;0.5;3;0.0;0.3125;0;0;79.1;2;2;30;1;1;-;0
xalan;2.5.0;org.apache.xpath.domapi.XPathResultImpl;15;1;0;4;40;35;1;3;12;0.77380955;573;1.0;1;0.0;0.25555557;0;0;36.8;6;2;541;0;0;-;1
xalan;2.5.0;org.apache.xml.serializer.SerializationHandler;9;1;0;47;9;36;41;6;9;2.0;9;0.0;0;0.0;0.23809524;0;0;0.0;2;2;152;0;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.RoundCall;2;4;0;15;13;1;0;15;2;2.0;61;0.0;0;0.9896907;0.6;2;4;29.5;2;1;12;1;0;-;1
xalan;2.5.0;org.apache.xpath.objects.LessThanOrEqualComparator;3;2;0;3;5;3;1;2;0;2.0;24;0.0;0;0.5;0.5555556;0;0;7.0;0;0;-;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.dom.UnionIterator$LookAheadIterator;5;1;0;2;10;0;1;1;5;0.25;55;0.0;1;0.0;0.6;0;0;9.4;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.util.JavaCupRedirect;3;1;0;1;15;3;0;1;3;1.5;124;1.0;0;0.0;0.33333334;0;0;40.0;1;1;2;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.util.MethodGenerator;27;4;6;137;49;311;122;15;27;0.97863245;432;1.0;1;0.7886179;0.15925926;1;2;14.0;3;1;28;1;0;-;1
xalan;2.5.0;org.apache.xml.utils.synthetic.SynthesisException;4;3;0;6;5;0;6;0;2;1.0952381;54;0.0;0;0.9444444;0.6666667;0;0;10.75;1;1;2;1;0;-;1
xalan;2.5.0;org.apache.xml.utils.ObjectVector;21;1;1;5;23;0;5;0;21;0.3375;516;1.0;0;0.0;0.5;0;0;23.380953;3;2;471;0;0;-;1
xalan;2.5.0;org.apache.xpath.objects.XRTreeFragSelectWrapper;10;4;0;9;23;23;1;8;10;0.5555556;89;0.0;1;0.9052632;0.28;3;22;7.8;5;1;97;1;2;-;0
xalan;2.5.0;org.apache.xalan.xslt.StylesheetRoot;15;5;0;20;56;0;4;19;15;0.53571427;406;1.0;1;0.9540636;0.19393939;0;0;25.933332;0;0;-;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.Choose;3;3;0;24;37;3;2;23;2;2.0;245;0.0;0;0.9655172;0.5;2;4;80.666664;2;1;16;1;0;-;0
xalan;2.5.0;org.apache.xml.dtm.SecuritySupport;7;1;1;2;14;19;2;1;5;0.8333333;76;1.0;0;0.0;0.375;0;0;9.714286;3;2;149;0;0;-;0
xalan;2.5.0;org.apache.xml.utils.PrefixResolverDefault;5;1;1;5;17;8;4;1;5;0.75;107;0.0;0;0.0;0.6;0;0;20.2;3;1;13;1;0;-;2
xalan;2.5.0;org.apache.xalan.xsltc.compiler.util.MultiHashtable;3;3;0;2;11;3;2;0;3;2.0;61;0.0;0;0.95;0.8333333;1;2;19.333334;2;1;4;1;0;-;0
xalan;2.5.0;org.apache.xalan.lib.sql.SQLErrorDocument;4;5;0;4;13;0;1;3;2;0.6363636;179;1.0;0;0.9895288;0.55;1;1;41.0;2;1;11;1;0;-;0
xalan;2.5.0;org.apache.xalan.templates.XUnresolvedVariable;6;3;0;7;23;9;1;7;6;0.8333333;134;1.0;1;0.93421054;0.3611111;2;12;20.333334;2;1;16;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.LiteralElement;13;3;0;25;77;40;5;21;9;0.78333336;663;1.0;1;0.8235294;0.20769231;2;10;49.615383;2;1;17;1;0;-;2
xalan;2.5.0;org.apache.xalan.transformer.DecimalToRoman;1;1;0;2;2;0;2;0;1;2.0;20;0.0;0;0.0;1.0;0;0;15.0;1;1;2;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.trax.SAX2DOM;21;1;0;2;52;126;1;1;21;0.7625;322;1.0;0;0.0;0.26530612;0;0;14.142858;3;1;53;1;1;-;0
xalan;2.5.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$TypedNamespaceIterator;2;4;0;2;8;0;1;2;2;0.0;62;1.0;1;0.9444444;0.6666667;2;3;29.0;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xml.serializer.TransformStateSetter;2;1;0;4;2;1;4;0;2;2.0;2;0.0;0;0.0;0.6666667;0;0;0.0;1;1;88;0;0;-;0
xalan;2.5.0;org.apache.xalan.processor.ProcessorText;3;5;0;7;10;3;1;6;2;2.0;40;0.0;0;0.9906977;0.5833333;2;4;12.333333;2;1;4;1;0;-;0
xalan;2.5.0;org.apache.xml.dtm.DTMConfigurationException;6;5;0;2;11;15;1;1;6;2.0;34;0.0;0;1.0;0.625;0;0;4.6666665;1;1;56;1;0;-;0
xalan;2.5.0;org.apache.xml.utils.PrefixResolver;4;1;0;69;4;6;69;0;4;2.0;4;0.0;0;0.0;0.5833333;0;0;0.0;1;1;2;1;0;-;1
xalan;2.5.0;org.apache.xalan.templates.ElemNumber$NumberFormatStringTokenizer;7;1;0;1;13;0;1;1;7;0.45833334;159;1.0;1;0.0;0.42857143;0;0;21.142857;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xpath.axes.LocPathIterator;52;4;8;37;84;1016;21;20;45;0.8513072;665;0.8333333;4;0.616;0.1451049;2;9;11.557693;3;2;36;1;1;-;1
xalan;2.5.0;org.apache.xml.utils.ElemDesc;4;1;0;0;10;0;0;0;0;1.2666667;90;0.0;0;0.0;0.8333333;0;0;15.25;1;1;2;1;0;-;1
xalan;2.5.0;org.apache.xpath.axes.WalkerFactory;51;1;0;25;114;1275;11;23;40;1.02;2140;0.0;0;0.0;0.18137255;0;0;40.45098;3;2;46;1;1;-;1
xalan;2.5.0;org.apache.xml.utils.FastStringBuffer;29;1;0;24;44;0;23;1;21;0.640625;1655;0.0625;1;0.0;0.24206349;0;0;55.517242;3;2;184;1;1;-;0
xalan;2.5.0;org.apache.xml.utils.synthetic.Class;65;1;0;7;135;508;6;4;59;0.7375;2297;0.85;12;0.0;0.1515625;0;0;34.03077;2;1;9;1;0;-;1
xalan;2.5.0;org.apache.xpath.domapi.XPathNSResolverImpl;2;2;0;2;4;1;1;1;2;2.0;10;0.0;0;0.8;0.6666667;0;0;4.0;4;2;103;0;0;-;1
xalan;2.5.0;org.apache.xpath.domapi.XPathExpressionImpl;2;1;0;7;16;0;1;6;1;0.33333334;137;1.0;2;0.0;0.5833333;0;0;66.0;5;2;241;0;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.util.SlotAllocator;4;1;0;4;16;0;1;3;3;0.5;242;1.0;0;0.0;0.4375;0;0;58.5;2;1;4;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.StepPattern;20;6;1;53;99;50;8;46;13;0.83157897;1165;1.0;1;0.83898306;0.225;3;8;56.75;5;2;131;1;0;-;1
xalan;2.5.0;org.apache.xml.serializer.WriterToUTF8;7;2;0;1;13;0;1;0;7;0.5833333;214;1.0;0;0.68421054;0.34285715;1;2;29.285715;1;1;303;0;0;-;0
xalan;2.5.0;org.apache.xpath.functions.FuncSystemProperty;5;4;0;8;37;6;0;8;3;0.65;253;0.4;0;0.9411765;0.4375;2;8;48.6;2;1;18;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.runtime.Hashtable;15;1;0;13;26;1;12;2;14;0.5535714;477;1.0;1;0.0;0.38333333;0;0;30.533333;2;1;3;1;0;-;0
xalan;2.5.0;org.apache.xalan.transformer.NumeratorFormatter$NumberFormatStringTokenizer;5;1;0;1;11;0;1;1;0;0.5;127;1.0;1;0.0;0.46666667;0;0;23.6;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.StringCall;3;4;0;13;17;3;0;13;3;2.0;75;0.0;0;0.97959185;0.44444445;3;13;24.0;2;1;10;1;0;-;0
xalan;2.5.0;org.apache.xpath.domapi.XPathEvaluatorImpl;5;1;0;5;15;4;1;5;5;0.25;77;1.0;0;0.0;0.4;0;0;14.2;5;2;324;0;0;-;1
xalan;2.5.0;org.apache.xpath.objects.XString;49;3;2;43;100;1176;34;12;46;1.0;740;0.0;1;0.60683763;0.12222222;3;21;14.081633;2;1;6;1;0;-;1
xalan;2.5.0;org.apache.xalan.templates.VarNameCollector;5;2;0;5;12;0;1;4;4;0.0;34;0.0;0;0.75;0.4;0;0;5.6;1;1;56;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.dom.EmptyFilter;2;1;0;1;3;1;0;1;2;2.0;7;0.0;0;0.0;0.75;0;0;2.5;1;1;2;1;0;-;0
xalan;2.5.0;org.apache.xml.dtm.ref.sax2dtm.SAX2DTM2$TypedPrecedingIterator;2;4;0;4;7;0;1;3;2;0.0;116;1.0;1;0.95652175;0.6666667;3;5;56.0;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xpath.compiler.XPathParser;58;1;0;13;94;0;4;10;5;0.67942584;3321;0.45454547;2;0.0;0.1637931;0;0;56.068966;4;3;414;1;1;-;2
xalan;2.5.0;org.apache.xml.serializer.ToStream;71;2;3;23;181;1581;4;20;43;0.878882;2909;0.73913044;4;0.5576923;0.15102041;2;11;39.64789;2;1;2822;0;0;-;6
xalan;2.5.0;org.apache.xalan.transformer.QueuedEvents;7;1;0;2;10;13;0;2;2;0.8611111;99;0.75;2;0.0;0.5714286;0;0;11.428572;3;1;15;1;0;-;0
xalan;2.5.0;org.apache.xml.dtm.ref.DTMTreeWalker;10;1;1;6;41;0;3;3;7;0.33333334;437;0.6666667;1;0.0;0.475;0;0;42.4;2;1;12;1;0;-;1
xalan;2.5.0;org.apache.xml.dtm.ref.DTMDefaultBaseTraversers$PrecedingTraverser;5;2;0;4;10;0;1;4;2;0.0;117;1.0;1;0.5714286;0.55;1;1;22.2;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xml.dtm.ref.sax2dtm.SAX2DTM2$TypedChildrenIterator;4;3;0;5;13;0;1;4;4;0.16666667;183;1.0;1;0.8333333;0.6666667;2;4;44.25;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.VariableRef;2;4;0;18;25;1;2;16;2;2.0;137;0.0;0;0.987013;0.625;2;3;67.5;2;1;13;1;0;-;1
xalan;2.5.0;org.apache.xalan.processor.ProcessorDecimalFormat;2;4;0;6;9;1;1;5;1;2.0;27;0.0;0;0.99526066;0.625;2;2;12.5;2;1;4;1;0;-;2
xalan;2.5.0;org.apache.xml.serializer.ToTextStream;24;3;0;3;44;258;2;1;22;2.0;376;0.0;0;0.8802083;0.3611111;2;14;14.666667;1;1;650;0;0;-;1
xalan;2.5.0;org.apache.xalan.templates.TemplateList;22;1;0;18;74;121;3;17;9;0.6802721;943;0.85714287;4;0.0;0.18095239;0;0;41.545456;2;1;19;1;0;-;2
xalan;2.5.0;org.apache.xml.res.XMLErrorResources_fr;3;4;0;1;4;1;0;1;2;1.3;875;0.0;0;0.97619045;1.0;0;0;289.0;2;1;558;0;0;-;0
xalan;2.5.0;org.apache.xalan.templates.DecimalFormatProperties;25;3;0;6;49;0;4;3;25;0.5208333;161;0.5;1;0.8909091;0.25333333;1;1;5.36;2;1;14;1;0;-;2
xalan;2.5.0;org.apache.xalan.xsltc.compiler.RelationalExpr;10;3;0;31;54;0;0;31;10;0.18518518;600;1.0;2;0.8875;0.25714287;2;9;58.7;2;1;22;1;0;-;0
xalan;2.5.0;org.apache.xalan.extensions.ExtensionNamespaceSupport;3;1;0;5;12;0;4;1;3;0.5;133;0.0;0;0.0;0.5555556;0;0;42.0;2;1;57;1;0;-;0
xalan;2.5.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$TypedAncestorIterator;2;4;0;5;13;0;1;5;2;0.0;136;1.0;1;0.9583333;0.8333333;3;10;66.0;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xml.serializer.ExtendedContentHandler;15;1;0;2;15;105;1;1;15;2.0;15;0.0;0;0.0;0.41333333;0;0;0.0;1;1;243;0;0;-;0
xalan;2.5.0;org.apache.xml.utils.ListingErrorHandler;17;1;0;4;54;50;0;4;16;0.65625;569;1.0;0;0.0;0.19607843;0;0;32.235294;3;1;13;1;0;-;1
xalan;2.5.0;org.apache.xpath.axes.RTFIterator;1;3;0;4;2;0;2;2;1;2.0;6;0.0;0;1.0;1.0;0;0;5.0;3;1;80;1;1;-;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.BooleanExpr;7;3;0;17;16;1;1;16;7;0.33333334;70;1.0;0;0.9220779;0.37142858;2;8;8.857142;2;1;11;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.util.NodeSortRecordGenerator;3;4;0;5;5;1;1;4;3;1.0;25;1.0;0;0.97590363;0.46666667;0;0;6.6666665;2;1;8;1;0;-;0
xalan;2.5.0;org.apache.xpath.objects.XMLStringFactoryImpl;7;2;0;8;11;19;4;6;6;0.8333333;39;1.0;1;0.44444445;0.33333334;0;0;4.428571;2;1;4;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.ParameterRef;3;4;0;18;31;1;1;17;3;2.0;152;0.0;0;0.974359;0.5;2;3;49.666668;2;1;13;1;0;-;2
xalan;2.5.0;org.apache.xpath.compiler.XPathDumper;1;1;0;0;2;0;0;0;1;2.0;4;0.0;0;0.0;1.0;0;0;3.0;2;1;6;1;0;-;0
xalan;2.5.0;org.apache.xml.serializer.EncodingInfo;1;1;0;1;2;0;1;0;1;2.0;16;0.0;0;0.0;1.0;0;0;12.0;1;1;96;0;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.dom.SAXImpl$TypedNamespaceIterator;2;4;0;3;9;0;1;3;2;0.0;54;1.0;1;0.9444444;0.6666667;1;2;25.0;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xpath.functions.FuncTranslate;2;6;0;5;12;1;0;5;2;2.0;70;0.0;0;0.9846154;0.75;1;6;34.0;2;1;8;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.RealExpr;4;3;0;11;14;0;0;11;4;0.33333334;44;1.0;0;0.9594595;0.4;2;7;9.75;2;1;10;1;0;-;0
xalan;2.5.0;org.apache.xpath.axes.PathComponent;1;1;0;8;1;0;8;0;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;1;1;2;1;0;-;0
xalan;2.5.0;org.apache.xml.utils.NSInfo;3;1;0;1;4;0;1;0;3;0.64285713;55;0.0;0;0.0;0.6666667;0;0;15.0;1;1;2;1;0;-;1
xalan;2.5.0;org.apache.xalan.transformer.TransformerIdentityImpl;43;2;0;12;140;573;1;11;41;0.75510204;1105;0.78571427;2;0.23636363;0.15310077;0;0;24.372093;6;2;89;1;0;-;4
xalan;2.5.0;org.apache.xalan.xsltc.compiler.NamespaceAlias;4;3;0;8;8;6;1;7;3;1.0;30;1.0;0;0.95238096;0.4;2;4;6.0;2;1;11;1;0;-;0
xalan;2.5.0;org.apache.xalan.templates.FuncKey;3;5;0;14;33;1;0;14;2;0.5;177;1.0;0;0.98245615;0.75;1;7;57.666668;2;1;24;1;0;-;1
xalan;2.5.0;org.apache.xml.res.XMLErrorResources_ko;3;4;0;1;4;1;0;1;2;1.3;875;0.0;0;0.97619045;1.0;0;0;289.0;2;1;668;0;0;-;0
xalan;2.5.0;org.apache.xalan.templates.AbsPathChecker;4;2;0;8;6;0;1;7;4;0.0;37;1.0;0;0.8;0.45;0;0;8.0;1;1;2;1;0;-;0
xalan;2.5.0;org.apache.xpath.functions.WrongNumberArgsException;1;3;0;12;2;0;12;0;1;2.0;5;0.0;0;1.0;1.0;0;0;4.0;1;1;2;1;0;-;1
xalan;2.5.0;org.apache.xml.res.XMLErrorResources_en;1;4;0;1;2;0;0;1;1;2.0;4;0.0;0;1.0;1.0;0;0;3.0;2;1;69;0;0;-;1
xalan;2.5.0;org.apache.xalan.res.XSLTErrorResources_zh_CN;3;4;0;1;4;1;0;1;2;1.4230769;3769;0.0;0;0.97619045;1.0;0;0;1251.0;5;2;3323;0;0;-;0
xalan;2.5.0;org.apache.xalan.templates.ElemExsltFunction;10;4;0;16;31;15;4;12;10;0.6666667;198;1.0;1;0.960177;0.25;4;7;18.5;3;1;133;1;1;-;3
xalan;2.5.0;org.apache.xpath.NodeSet;61;1;0;10;71;714;6;4;60;0.62916666;1450;0.875;0;0.0;0.2192623;0;0;22.639345;3;1;20;1;0;-;2
xalan;2.5.0;org.apache.xalan.xsltc.runtime.Hashtable$HashtableEnumerator;3;1;0;2;4;0;1;2;2;0.4;92;0.2;3;0.0;0.5;0;0;28.0;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xalan.templates.ElemOtherwise;3;3;0;1;4;3;0;1;3;2.0;10;0.0;0;0.989899;1.0;2;4;2.3333333;2;1;9;1;0;-;1
xalan;2.5.0;org.apache.xml.utils.NodeConsumer;1;1;0;3;1;0;3;0;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;1;1;2;1;0;-;0
xalan;2.5.0;org.apache.xml.dtm.ref.DTMDocumentImpl;110;1;0;13;149;5191;0;13;96;0.94380736;1849;0.6666667;8;0.0;0.11983945;0;0;15.590909;3;1;22;1;0;-;1
xalan;2.5.0;org.apache.xpath.objects.XNodeSet;33;4;3;45;76;472;26;20;31;0.96875;610;0.0;6;0.8014706;0.1736111;3;30;17.30303;5;2;29;1;2;-;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.CastExpr;9;3;0;57;49;0;33;24;8;0.5833333;536;1.0;2;0.9102564;0.3125;2;7;58.22222;4;1;31;1;0;-;0
xalan;2.5.0;org.apache.xml.utils.IntStack;12;2;0;11;20;24;10;1;12;2.0;153;0.0;0;0.64;0.5277778;1;14;11.75;3;2;29;1;1;-;1
xalan;2.5.0;org.apache.xalan.res.XSLTErrorResources_sv;3;4;0;1;4;1;0;1;2;1.4230769;3769;0.0;0;0.97619045;1.0;0;0;1251.0;5;2;3312;0;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.NotCall;3;4;0;14;12;3;1;13;3;2.0;56;0.0;0;0.97959185;0.6;2;6;17.666666;2;1;10;1;0;-;0
xalan;2.5.0;org.apache.xml.dtm.ref.DTMAxisIteratorBase;14;1;19;21;21;59;19;2;12;0.8076923;163;1.0;0;0.0;0.4047619;0;0;10.214286;3;1;33;1;0;-;1
xalan;2.5.0;org.apache.xpath.objects.NotEqualComparator;3;2;0;3;5;3;1;2;0;2.0;22;0.0;0;0.5;0.5555556;0;0;6.3333335;0;0;-;1;0;-;0
xalan;2.5.0;org.apache.xpath.axes.NodeSequence;37;3;1;9;68;212;1;8;34;0.625;711;1.0;2;0.6826923;0.17117117;2;9;18.108109;6;2;34;1;4;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.VariableBase;19;3;2;29;61;99;14;18;18;0.9074074;335;1.0;3;0.7692308;0.19078948;1;5;16.0;2;1;16;1;0;-;2
xalan;2.5.0;org.apache.xalan.transformer.NumeratorFormatter;4;1;0;3;11;4;1;3;0;1.0952381;357;0.42857143;3;0.0;0.42857143;0;0;86.5;2;1;7;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.ElementAvailableCall;5;4;0;17;19;10;0;17;5;2.0;85;0.0;0;0.96;0.33333334;3;12;16.0;2;1;12;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.IdPattern;1;6;0;1;2;0;1;1;1;2.0;6;0.0;0;1.0;1.0;0;0;5.0;2;1;3;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.ParentPattern;8;6;0;26;43;0;1;25;8;0.2857143;253;1.0;2;0.9339623;0.25;4;5;30.375;2;1;14;1;0;-;0
xalan;2.5.0;org.apache.xalan.processor.ProcessorNamespaceAlias;2;4;0;6;17;1;1;5;1;2.0;65;0.0;0;0.99526066;0.625;3;4;31.5;2;1;4;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.Instruction;3;2;26;36;9;3;28;8;2;2.0;24;0.0;0;0.96428573;0.5;1;2;7.0;2;1;8;1;0;-;0
xalan;2.5.0;org.apache.xalan.transformer.KeyTable$1;2;5;0;3;3;1;1;3;1;1.0;11;1.0;1;0.99270076;0.6;1;1;4.0;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xml.dtm.DTMWSFilter;1;1;0;27;1;0;26;1;1;2.0;4;0.0;0;0.0;1.0;0;0;0.0;1;1;56;1;0;-;0
xalan;2.5.0;org.apache.xml.serializer.OutputPropertiesFactory;8;1;0;9;47;14;6;5;2;0.98351645;460;0.61538464;0;0.0;0.25;0;0;53.25;1;1;549;0;0;-;0
xalan;2.5.0;org.apache.xml.utils.SystemIDResolver;8;1;0;15;31;28;13;2;6;2.0;287;0.0;0;0.0;0.5;0;0;34.875;4;1;421;1;1;-;3
xalan;2.5.0;org.apache.xml.utils.synthetic.TestDriver$1;0;1;0;2;0;0;2;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xpath.axes.PredicatedNodeTest$PredOwner;3;1;0;4;6;0;0;4;2;0.0;33;0.5;0;0.0;0.5;0;0;9.333333;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xpath.functions.FunctionOneArg;11;3;15;22;20;0;15;7;10;0.3;113;0.0;1;0.7916667;0.34545454;2;4;9.181818;2;1;4;1;0;-;1
xalan;2.5.0;org.apache.xml.utils.NodeVector;30;1;1;9;33;0;9;0;30;0.4224138;933;1.0;0;0.0;0.4;0;0;29.966667;1;1;2;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.dom.BitArray;17;1;0;2;24;0;2;0;16;0.6875;622;0.8333333;0;0.0;0.29166666;0;0;34.882355;2;1;72;1;0;-;0
xalan;2.5.0;org.apache.xml.dtm.ref.sax2dtm.SAX2DTM2$FollowingIterator;3;3;1;6;13;0;2;4;3;0.0;132;1.0;1;0.88235295;0.5555556;2;4;42.666668;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$TypedAttributeIterator;3;3;0;3;7;0;1;3;3;0.5;44;1.0;1;0.88235295;0.6666667;2;4;13.0;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.util.ClassGenerator;10;3;4;124;15;27;120;5;9;0.8888889;87;1.0;2;0.89873415;0.2888889;0;0;6.9;2;1;8;1;0;-;0
xalan;2.5.0;org.apache.xml.dtm.ref.DTMNodeIterator;9;1;0;11;19;0;7;4;9;0.5;106;1.0;1;0.0;0.5555556;0;0;10.555555;3;2;16;1;0;-;0
xalan;2.5.0;org.apache.xpath.functions.FuncLang;2;4;0;6;15;1;0;6;2;2.0;73;0.0;0;0.97959185;0.75;1;6;35.5;2;1;11;1;0;-;1
xalan;2.5.0;org.apache.xalan.trace.TraceListener;3;1;0;8;3;3;5;3;3;2.0;3;0.0;0;0.0;0.5;0;0;0.0;2;1;3;1;0;-;1
xalan;2.5.0;org.apache.xml.utils.synthetic.reflection.EntryPoint;22;1;2;5;49;71;2;5;20;0.7063492;827;0.8333333;4;0.0;0.27272728;1;1;36.045456;2;1;4;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.trax.TemplatesImpl$TransletClassLoader;2;2;0;2;4;1;2;1;1;1.0;18;1.0;1;0.9846154;0.625;1;1;7.5;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xalan.lib.ExsltStrings;11;2;0;3;38;49;0;3;10;0.6;402;1.0;1;0.18181819;0.275;0;0;35.363636;11;1;552;0;0;-;2
xalan;2.5.0;org.apache.xpath.functions.FuncNamespace;2;5;0;5;11;1;0;5;2;2.0;65;0.0;0;0.98214287;0.75;3;8;31.5;2;1;11;1;0;-;1
xalan;2.5.0;org.apache.xalan.transformer.MsgMgr;12;1;0;12;20;46;11;2;12;0.0;176;1.0;1;0.0;0.48958334;0;0;13.583333;4;2;49;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.KeyCall;4;4;0;33;45;0;1;32;3;0.083333336;524;1.0;4;0.969697;0.45833334;3;7;129.0;5;2;100;1;1;-;0
xalan;2.5.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$PrecedingSiblingIterator;4;3;1;5;15;0;2;4;4;0.5;116;1.0;1;0.8333333;0.5;2;5;27.5;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xalan.transformer.NodeSorter;4;1;0;9;28;2;2;8;2;0.33333334;475;0.0;1;0.0;0.5833333;0;0;117.25;2;1;16;1;0;-;2
xalan;2.5.0;org.apache.xalan.xsltc.dom.LoadDocument;6;1;0;17;51;15;0;17;3;1.2;368;1.0;0;0.0;0.5;0;0;60.166668;4;2;383;1;1;-;4
xalan;2.5.0;org.apache.xml.utils.WrappedRuntimeException;3;4;0;39;5;0;39;0;3;0.0;22;1.0;0;0.9444444;0.6666667;0;0;6.0;1;1;2;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.util.ReferenceType;20;2;0;41;46;184;19;29;19;2.0;448;0.0;0;0.63461536;0.23076923;2;4;21.4;5;2;149;1;1;-;0
xalan;2.5.0;org.apache.xalan.xsltc.dom.AdaptiveResultTreeImpl;121;3;0;16;345;0;2;15;118;0.80833334;1630;1.0;3;0.63384616;0.13444445;1;18;12.413223;3;1;1370;0;0;-;1
xalan;2.5.0;org.apache.xalan.xslt.XSLTEngineImpl;82;1;0;45;244;2147;6;41;72;0.88271606;2845;0.625;4;0.0;0.08693416;0;0;33.5;0;0;-;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.EqualityExpr;12;3;0;37;49;0;1;36;11;0.33333334;836;1.0;2;0.86585367;0.23809524;2;8;68.416664;2;1;29;1;0;-;0
