Project;Version;Class;wmc;dit;noc;cbo;rfc;lcom;ca;ce;npm;lcom3;loc;dam;moa;mfa;cam;ic;cbm;amc;nr;ndc;nml;isOld;ndpv;ner;bugs
xerces;1.2.0;org.apache.xerces.validators.datatype.StateMessageDatatype;3;1;0;7;3;3;7;0;3;2.0;3;0.0;0;0.0;0.6666667;0;0;0.0;2;1;65;0;0;-;0
xerces;1.2.0;org.apache.xerces.utils.XMLCharacterProperties;10;1;0;10;13;5;10;0;8;0.90849674;7825;0.1764706;0;0.0;0.25;0;0;779.8;0;0;-;1;0;-;0
xerces;1.2.0;org.apache.xerces.dom.DeferredNotationImpl;3;3;0;5;12;0;1;5;1;0.75;59;0.5;0;0.96153843;0.5555556;2;3;18.0;3;2;32;1;0;-;0
xerces;1.2.0;org.w3c.dom.traversal.NodeIterator;7;1;0;0;7;21;0;0;7;2.0;7;0.0;0;0.0;1.0;0;0;0.0;2;2;142;0;0;-;2
xerces;1.2.0;org.w3c.dom.html.HTMLDirectoryElement;2;1;0;0;2;1;0;0;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;2;2;51;0;0;-;0
xerces;1.2.0;org.apache.xerces.utils.regex.ParseException;2;4;0;4;3;0;4;0;2;0.0;13;0.0;0;0.9444444;0.6666667;0;0;5.0;1;1;89;0;0;-;0
xerces;1.2.0;org.apache.xerces.framework.XMLDocumentScanner$EventHandler;14;1;0;6;14;91;5;1;14;2.0;14;0.0;0;0.0;0.5714286;0;0;0.0;-;0;-;-;0;-;0
xerces;1.2.0;org.apache.xerces.utils.regex.Token$StringToken;4;2;0;4;10;0;3;2;1;0.33333334;40;0.0;0;0.94;0.5833333;1;3;8.5;-;0;-;-;0;-;0
xerces;1.2.0;org.apache.xerces.utils.NamespacesScope;5;1;0;4;9;0;3;1;5;0.16666667;233;1.0;1;0.0;0.53333336;0;0;45.0;0;0;-;1;0;-;0
xerces;1.2.0;org.apache.wml.WMLPostfieldElement;4;1;0;2;4;6;1;1;4;2.0;4;0.0;0;0.0;0.75;0;0;0.0;1;1;79;0;0;-;0
xerces;1.2.0;org.apache.xerces.dom.ElementNSImpl;6;3;1;4;18;3;2;3;4;0.8;165;0.6666667;0;0.94736844;0.6111111;3;3;26.0;12;1;409;0;0;-;1
xerces;1.2.0;org.apache.xerces.utils.ChunkyByteArray;8;2;0;7;13;0;7;0;7;0.76785713;284;1.0;0;0.5625;0.40625;1;2;33.5;4;2;36;1;0;-;0
xerces;1.2.0;org.apache.wml.WMLTrElement;0;1;0;2;0;0;1;1;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;1;1;73;0;0;-;0
xerces;1.2.0;org.apache.wml.dom.WMLElementImpl;11;3;35;39;20;55;36;4;7;2.0;93;0.0;0;0.8780488;0.43636364;2;3;7.4545455;1;1;120;0;0;-;0
xerces;1.2.0;org.apache.wml.dom.WMLEmElementImpl;7;4;0;3;10;21;0;3;7;2.0;39;0.0;0;0.9318182;0.5714286;1;6;4.571429;1;1;96;0;0;-;0
xerces;1.2.0;org.w3c.dom.events.EventTarget;3;1;0;0;3;3;0;0;3;2.0;3;0.0;0;0.0;0.6666667;0;0;0.0;2;2;165;0;0;-;2
xerces;1.2.0;org.xml.sax.helpers.NamespaceSupport;13;1;0;0;30;4;0;0;11;0.73333335;238;0.8;2;0.0;0.375;0;0;16.923077;4;3;743;0;0;-;0
xerces;1.2.0;org.apache.wml.dom.WMLBElementImpl;7;4;0;3;10;21;0;3;7;2.0;39;0.0;0;0.9318182;0.5714286;1;6;4.571429;1;1;96;0;0;-;0
xerces;1.2.0;org.apache.html.dom.HTMLBodyElementImpl;13;4;0;2;16;78;1;2;13;2.0;72;0.0;0;0.8867925;0.53846157;0;0;4.5384617;2;2;158;0;0;-;0
xerces;1.2.0;org.apache.xerces.validators.schema.TraverseSchema$1;3;3;0;2;4;3;1;2;2;1.0;12;1.0;1;0.9891892;0.5833333;1;1;2.6666667;-;0;-;-;0;-;0
xerces;1.2.0;org.w3c.dom.ProcessingInstruction;3;1;0;0;3;3;0;0;3;2.0;3;0.0;0;0.0;0.6666667;0;0;0.0;2;2;74;1;2;-;2
xerces;1.2.0;org.apache.xerces.validators.schema.SchemaGrammar;45;2;0;13;63;862;3;10;16;0.8967803;962;0.875;6;0.46341464;0.11929824;1;5;19.844444;12;2;639;0;0;-;0
xerces;1.2.0;org.apache.xerces.validators.common.XMLContentModel;5;1;0;10;5;10;6;4;5;2.0;5;0.0;0;0.0;0.4;0;0;0.0;5;3;217;0;0;-;0
xerces;1.2.0;org.apache.xerces.validators.datatype.DatatypeValidatorFactoryImpl;11;1;0;23;48;33;5;18;5;0.76;849;0.6;1;0.0;0.2125;0;0;75.72727;11;2;653;0;0;-;0
xerces;1.2.0;org.apache.html.dom.HTMLDOMImplementationImpl;4;2;0;2;8;4;0;2;2;0.6666667;31;1.0;1;0.6666667;0.5;0;0;6.5;3;3;132;0;0;-;0
xerces;1.2.0;org.apache.xerces.readers.StreamingCharReader$DeferredError;1;1;0;1;2;0;1;1;0;2.0;20;0.25;1;0.0;1.0;0;0;15.0;-;0;-;-;0;-;0
xerces;1.2.0;org.apache.xerces.dom.DeferredProcessingInstructionImpl;3;3;0;4;8;0;1;4;1;0.75;40;0.5;0;0.9607843;0.5555556;2;7;11.666667;4;1;17;1;0;-;0
xerces;1.2.0;org.apache.wml.WMLDocument;0;1;0;1;0;0;1;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;1;1;72;0;0;-;0
xerces;1.2.0;org.apache.xml.serialize.HTMLSerializer;18;2;1;7;79;109;2;5;11;0.5882353;1196;0.5;0;0.8235294;0.18627451;1;8;65.333336;12;3;2416;0;0;-;0
xerces;1.2.0;org.apache.html.dom.HTMLObjectElementImpl;35;4;0;3;43;595;0;3;35;2.0;200;0.0;0;0.734375;0.30857143;0;0;4.714286;2;2;296;0;0;-;0
xerces;1.2.0;org.w3c.dom.Element;16;1;0;0;16;120;0;0;16;2.0;16;0.0;0;0.0;0.6458333;0;0;0.0;5;2;779;1;2;-;2
xerces;1.2.0;org.w3c.dom.CDATASection;0;1;0;0;0;0;0;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;2;2;58;1;2;-;2
xerces;1.2.0;org.apache.wml.WMLSetvarElement;4;1;0;2;4;6;1;1;4;2.0;4;0.0;0;0.0;0.75;0;0;0.0;1;1;79;0;0;-;0
xerces;1.2.0;org.apache.xerces.readers.DefaultReaderFactory;9;1;0;11;26;16;1;10;9;0.875;191;1.0;0;0.0;0.33333334;0;0;19.666666;1;1;247;0;0;-;0
xerces;1.2.0;org.apache.xml.serialize.BaseMarkupSerializer;55;1;3;10;125;811;3;7;36;0.78765434;1901;0.93333334;3;0.0;0.12727273;0;0;33.29091;17;4;4428;0;0;-;0
xerces;1.2.0;org.w3c.dom.html.HTMLBRElement;2;1;0;0;2;1;0;0;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;2;2;48;0;0;-;0
xerces;1.2.0;org.apache.xerces.utils.regex.Op;24;1;6;10;39;234;7;9;0;1.0235507;268;0.0;1;0.0;0.19565217;0;0;9.166667;1;1;290;0;0;-;0
xerces;1.2.0;org.apache.html.dom.HTMLDListElementImpl;3;4;0;2;6;3;0;2;3;2.0;17;0.0;0;0.9791667;0.5;0;0;4.6666665;2;2;99;0;0;-;0
xerces;1.2.0;org.apache.html.dom.HTMLOptGroupElementImpl;5;4;0;2;11;10;0;2;5;2.0;30;0.0;0;0.9591837;0.45;0;0;5.0;2;2;111;0;0;-;0
xerces;1.2.0;org.apache.xerces.framework.XMLDTDScanner;70;1;0;17;192;1069;1;16;22;0.92295957;7218;1.0;15;0.0;0.14803313;0;0;101.02857;13;5;1616;1;5;-;0
xerces;1.2.0;org.apache.wml.WMLCardElement;14;1;0;2;14;91;1;1;14;2.0;14;0.0;0;0.0;0.5;0;0;0.0;1;1;128;0;0;-;0
xerces;1.2.0;org.apache.wml.WMLHeadElement;0;1;0;2;0;0;1;1;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;1;1;73;0;0;-;0
xerces;1.2.0;org.apache.xerces.utils.regex.Token$ConditionToken;4;2;0;3;11;0;3;1;1;0.41666666;133;0.0;3;0.94;0.6666667;1;5;31.25;-;0;-;-;0;-;0
xerces;1.2.0;org.apache.xerces.msg.SchemaMessages;3;3;0;0;4;1;0;0;2;0.5;325;0.0;0;0.974359;1.0;0;0;107.0;2;2;17;1;2;-;0
xerces;1.2.0;org.apache.wml.dom.WMLInputElementImpl;25;4;0;3;32;300;0;3;25;2.0;142;0.0;0;0.7735849;0.312;1;7;4.68;1;1;168;0;0;-;0
xerces;1.2.0;org.apache.xerces.validators.common.CMNode;9;1;4;8;11;20;6;2;0;0.825;77;1.0;3;0.0;0.5185185;0;0;7.0;1;1;163;0;0;-;0
xerces;1.2.0;org.apache.wml.dom.WMLPrevElementImpl;5;4;0;3;8;10;0;3;5;2.0;28;0.0;0;0.95348835;0.6;1;4;4.6;1;1;88;0;0;-;0
xerces;1.2.0;org.apache.xerces.validators.common.XMLAttributeDecl;6;1;0;8;12;3;6;2;6;0.9846154;112;0.0;2;0.0;0.5;1;1;13.333333;2;2;179;0;0;-;0
xerces;1.2.0;org.w3c.dom.html.HTMLTableRowElement;15;1;0;0;15;105;0;0;15;2.0;15;0.0;0;0.0;0.4888889;0;0;0.0;2;2;218;0;0;-;0
xerces;1.2.0;org.apache.xerces.readers.XMLEntityHandler;10;1;0;22;10;45;20;2;10;1.1111112;51;0.0;0;0.0;0.3;0;0;0.0;2;2;232;1;1;-;0
xerces;1.2.0;org.apache.xerces.utils.ISO8601Format;1;1;0;0;2;0;0;0;1;2.0;4;0.0;0;0.0;1.0;0;0;3.0;1;1;341;0;0;-;0
xerces;1.2.0;org.apache.html.dom.HTMLTitleElementImpl;3;4;0;2;14;3;1;2;3;2.0;60;0.0;0;0.9791667;0.6666667;0;0;19.0;2;2;124;0;0;-;0
xerces;1.2.0;org.apache.html.dom.HTMLImageElementImpl;27;4;0;2;33;351;0;2;27;2.0;151;0.0;0;0.78333336;0.3888889;0;0;4.5925927;2;2;243;0;0;-;0
xerces;1.2.0;org.apache.xerces.dom.TextImpl;6;3;2;9;21;15;6;4;6;1.2;90;0.0;0;0.91525424;0.33333334;1;4;13.833333;6;2;62;1;0;-;1
xerces;1.2.0;org.apache.wml.WMLTableElement;8;1;0;2;8;28;1;1;8;2.0;8;0.0;0;0.0;0.5;0;0;0.0;1;1;102;0;0;-;0
xerces;1.2.0;org.w3c.dom.html.HTMLUListElement;4;1;0;0;4;6;0;0;4;2.0;4;0.0;0;0.0;0.5;0;0;0.0;2;2;67;0;0;-;0
xerces;1.2.0;org.apache.xerces.readers.EBCDICRecognizer;2;2;0;8;14;1;1;8;1;2.0;140;0.0;0;0.75;0.5714286;2;2;69.0;1;1;5;1;0;-;0
xerces;1.2.0;org.apache.wml.WMLMetaElement;10;1;0;2;10;45;1;1;10;2.0;10;0.0;0;0.0;0.5;0;0;0.0;1;1;106;0;0;-;0
xerces;1.2.0;javax.xml.parsers.SAXParser;8;1;1;0;27;28;0;0;7;2.0;128;0.0;0;0.0;0.33333334;0;0;15.0;3;3;307;0;0;-;1
xerces;1.2.0;org.apache.xerces.readers.AbstractCharReader$DeferredError;1;1;0;1;2;0;1;1;0;2.0;20;0.25;1;0.0;1.0;0;0;15.0;-;0;-;-;0;-;0
xerces;1.2.0;org.w3c.dom.html.HTMLBaseFontElement;6;1;0;0;6;15;0;0;6;2.0;6;0.0;0;0.0;0.75;0;0;0.0;2;2;89;0;0;-;0
xerces;1.2.0;org.apache.xerces.dom.DocumentTypeImpl;15;4;1;9;26;57;6;4;14;0.8214286;200;0.875;3;0.8488372;0.38333333;2;6;11.8;13;2;179;1;2;-;0
xerces;1.2.0;org.xml.sax.SAXParseException;9;4;0;0;15;28;0;0;8;0.375;106;1.0;0;0.8;0.46666667;0;0;10.333333;3;3;500;1;2;-;0
xerces;1.2.0;org.apache.xerces.dom.NodeImpl;66;1;3;25;106;1829;21;9;36;0.96752137;1123;0.8333333;1;0.0;0.11655012;0;0;15.742424;29;3;1525;1;3;-;2
xerces;1.2.0;org.apache.xerces.dom.DeferredCDATASectionImpl;3;5;0;4;9;0;1;4;1;0.75;44;0.5;0;0.9692308;0.5555556;3;11;13.0;4;1;21;1;0;-;0
xerces;1.2.0;org.apache.xerces.utils.regex.Op$StringOp;2;2;0;2;3;0;2;1;0;0.0;13;0.0;0;0.95652175;0.6666667;0;0;5.0;-;0;-;-;0;-;0
xerces;1.2.0;org.w3c.dom.html.HTMLDOMImplementation;1;1;0;0;1;0;0;0;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;2;2;62;0;0;-;0
xerces;1.2.0;org.apache.html.dom.HTMLMetaElementImpl;9;4;0;2;12;36;0;2;9;2.0;50;0.0;0;0.92156863;0.5555556;0;0;4.5555553;2;2;136;0;0;-;0
xerces;1.2.0;org.apache.xerces.validators.common.GrammarResolver;8;1;0;9;8;28;8;1;8;2.0;8;0.0;0;0.0;0.5833333;0;0;0.0;1;1;144;0;0;-;0
xerces;1.2.0;org.apache.xml.serialize.OutputFormat$Defaults;1;1;0;0;2;0;0;0;1;2.0;7;0.0;0;0.0;1.0;0;0;3.0;-;0;-;-;0;-;0
xerces;1.2.0;org.apache.xerces.jaxp.SAXParserFactoryImpl;2;2;0;1;6;1;0;1;2;2.0;13;0.0;0;0.9285714;1.0;0;0;5.5;2;2;103;0;0;-;1
xerces;1.2.0;org.w3c.dom.html.HTMLInputElement;38;1;0;0;38;703;0;0;38;2.0;38;0.0;0;0.0;0.35526314;0;0;0.0;2;2;505;0;0;-;0
xerces;1.2.0;org.apache.xerces.readers.XMLCatalogHandler;11;1;1;1;18;15;1;0;11;0.5;102;1.0;0;0.0;0.4318182;0;0;8.090909;0;0;-;1;0;-;0
xerces;1.2.0;org.apache.xerces.dom.ChildNode;8;2;2;9;14;18;9;2;5;0.9047619;69;0.6666667;2;0.88;0.41666666;1;3;7.25;3;1;224;0;0;-;0
xerces;1.2.0;org.apache.xerces.jaxp.DocumentBuilderImpl;8;2;0;3;22;0;1;2;6;0.61904764;109;1.0;1;0.7;0.3;1;1;12.25;2;2;178;0;0;-;0
xerces;1.2.0;org.apache.xml.serialize.Encodings;5;1;0;2;10;4;1;1;0;0.875;185;0.5;1;0.0;0.33333334;0;0;35.6;1;1;186;0;0;-;0
xerces;1.2.0;org.w3c.dom.range.RangeException;1;4;1;0;2;0;0;0;1;2.0;11;0.0;0;1.0;1.0;0;0;7.0;2;2;39;0;0;-;0
xerces;1.2.0;org.apache.xerces.utils.StringPool;30;1;0;52;50;67;49;4;26;0.829023;2121;0.9166667;2;0.0;0.33888888;0;0;68.9;6;3;272;1;0;-;0
xerces;1.2.0;org.apache.xerces.utils.regex.Op$ChildOp;3;2;1;3;4;1;3;1;0;0.5;15;0.0;1;0.9166667;0.5555556;0;0;3.6666667;-;0;-;-;0;-;0
xerces;1.2.0;org.apache.xerces.validators.datatype.AbstractDatatypeValidator;5;1;14;17;6;10;15;2;5;1.25;13;1.0;0;0.0;0.53333336;0;0;1.4;3;1;180;0;0;-;0
xerces;1.2.0;org.w3c.dom.html.HTMLImageElement;26;1;0;0;26;325;0;0;26;2.0;26;0.0;0;0.0;0.5;0;0;0.0;2;2;268;0;0;-;0
xerces;1.2.0;org.apache.wml.dom.WMLTdElementImpl;7;4;0;3;10;21;0;3;7;2.0;39;0.0;0;0.9318182;0.5714286;1;6;4.571429;1;1;96;0;0;-;0
xerces;1.2.0;org.apache.xerces.readers.UCSReader;31;2;0;15;60;0;1;14;24;0.8137255;2556;0.64705884;3;0.19444445;0.18888889;1;4;80.90323;3;3;77;1;2;-;0
xerces;1.2.0;org.apache.xerces.dom.NodeImpl$EnclosingAttr;1;1;0;5;2;0;4;2;0;2.0;10;0.33333334;2;0.0;1.0;0;0;6.0;-;0;-;-;0;-;0
xerces;1.2.0;org.apache.html.dom.HTMLAreaElementImpl;17;4;0;2;27;136;0;2;17;2.0;123;0.0;0;0.8545455;0.31764707;0;0;6.2352943;2;2;190;0;0;-;0
xerces;1.2.0;org.apache.xerces.readers.AbstractCharReader;33;2;2;16;70;0;3;14;20;0.565625;3041;1.0;2;0.18421052;0.17447917;1;3;90.84849;3;2;93;1;2;-;1
xerces;1.2.0;org.apache.wml.dom.WMLOptgroupElementImpl;9;4;0;3;12;36;0;3;9;2.0;50;0.0;0;0.9111111;0.5555556;1;6;4.5555553;1;1;104;0;0;-;0
xerces;1.2.0;org.apache.wml.WMLImgElement;18;1;0;2;18;153;1;1;18;2.0;18;0.0;0;0.0;0.75;0;0;0.0;1;1;140;0;0;-;0
xerces;1.2.0;org.apache.xerces.dom.LCount;3;1;0;6;7;1;6;0;0;0.5;42;0.0;0;0.0;0.5;0;0;11.666667;1;1;2;1;1;-;0
xerces;1.2.0;org.apache.xerces.validators.common.XMLValidator$1;4;1;0;2;5;4;1;2;3;0.8333333;22;1.0;1;0.0;0.5;0;0;4.0;-;0;-;-;0;-;0
xerces;1.2.0;org.apache.xml.serialize.ElementState;1;1;0;4;2;0;4;0;0;2.0;14;0.0;0;0.0;1.0;0;0;3.0;5;2;152;0;0;-;0
xerces;1.2.0;org.w3c.dom.html.HTMLIFrameElement;20;1;0;0;20;190;0;0;20;2.0;20;0.0;0;0.0;0.75;0;0;0.0;2;2;216;0;0;-;0
xerces;1.2.0;org.apache.xerces.readers.DefaultEntityHandler$ReaderState;2;1;0;3;3;1;1;3;0;1.8181819;23;0.09090909;4;0.0;0.8333333;0;0;5.0;-;0;-;-;0;-;0
xerces;1.2.0;org.apache.html.dom.CollectionIndex;4;1;0;1;5;0;1;0;0;0.0;28;1.0;0;0.0;0.625;0;0;5.75;0;0;-;0;0;-;0
xerces;1.2.0;org.apache.xerces.domx.DOMException;1;5;1;1;2;0;1;0;1;2.0;8;0.0;0;1.0;1.0;0;0;5.0;1;1;3;1;1;-;1
xerces;1.2.0;org.apache.xerces.validators.common.CMUniOp;5;2;0;5;11;0;2;3;1;0.25;60;1.0;1;0.6666667;0.45;1;2;10.8;1;1;140;0;0;-;0
xerces;1.2.0;org.w3c.dom.html.HTMLTableCaptionElement;2;1;0;0;2;1;0;0;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;2;2;48;0;0;-;0
xerces;1.2.0;org.apache.wml.WMLOneventElement;2;1;0;2;2;1;1;1;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;1;1;75;0;0;-;0
xerces;1.2.0;org.apache.xerces.dom.ParentNode;25;2;5;14;68;34;5;11;14;0.6388889;1120;0.8333333;3;0.6567164;0.205;1;17;43.56;13;2;1279;0;0;-;2
xerces;1.2.0;org.w3c.dom.DOMException;1;4;1;0;2;0;0;0;1;2.0;24;0.0;0;1.0;1.0;0;0;7.0;3;2;141;1;3;-;2
xerces;1.2.0;org.apache.html.dom.HTMLLegendElementImpl;5;4;0;2;10;10;0;2;5;2.0;52;0.0;0;0.9591837;0.6;0;0;9.4;2;2;120;0;0;-;0
xerces;1.2.0;org.apache.wml.dom.WMLImgElementImpl;23;4;0;3;26;253;0;3;23;2.0;127;0.0;0;0.78846157;0.5217391;1;6;4.521739;1;1;160;0;0;-;0
xerces;1.2.0;org.apache.xml.serialize.HTMLdtd;19;1;0;1;49;149;1;0;10;0.96732026;703;0.9411765;0;0.0;0.23333333;0;0;35.105263;8;2;1106;0;0;-;0
xerces;1.2.0;org.apache.xerces.utils.regex.Op$CharOp;2;2;0;2;3;0;2;1;0;0.0;13;0.0;0;0.95652175;0.75;0;0;5.0;-;0;-;-;0;-;0
xerces;1.2.0;org.apache.wml.dom.WMLSelectElementImpl;21;4;0;3;28;210;0;3;21;2.0;118;0.0;0;0.8039216;0.31428573;1;7;4.6190476;1;1;151;0;0;-;0
xerces;1.2.0;org.apache.wml.WMLEmElement;2;1;0;2;2;1;1;1;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;1;1;80;0;0;-;0
xerces;1.2.0;org.apache.xerces.validators.schema.TraverseSchema;66;1;0;27;209;1255;4;26;8;0.7692308;8696;0.962963;9;0.0;0.15487179;0;0;130.34848;45;3;5703;0;0;-;4
xerces;1.2.0;org.w3c.dom.traversal.DocumentTraversal;2;1;0;0;2;1;0;0;2;2.0;2;0.0;0;0.0;1.0;0;0;0.0;2;2;141;0;0;-;2
xerces;1.2.0;org.apache.xerces.readers.MIME2Java;4;1;0;3;9;2;3;0;2;0.6666667;395;1.0;0;0.0;0.5;0;0;97.25;0;0;-;1;0;-;0
xerces;1.2.0;org.apache.xerces.dom.DeferredElementImpl;4;3;0;6;17;0;1;6;1;0.6666667;75;0.5;0;0.96;0.5;2;8;17.25;7;2;136;1;0;-;0
xerces;1.2.0;org.w3c.dom.html.HTMLObjectElement;35;1;0;0;35;595;0;0;35;2.0;35;0.0;0;0.0;0.37142858;0;0;0.0;2;2;381;0;0;-;0
xerces;1.2.0;org.apache.wml.WMLSelectElement;16;1;0;2;16;120;1;1;16;2.0;16;0.0;0;0.0;0.375;0;0;0.0;1;1;129;0;0;-;0
xerces;1.2.0;org.apache.html.dom.HTMLDirectoryElementImpl;3;4;0;2;6;3;0;2;3;2.0;17;0.0;0;0.9791667;0.5;0;0;4.6666665;2;2;99;0;0;-;0
xerces;1.2.0;org.w3c.dom.html.HTMLElement;10;1;0;0;10;45;0;0;10;2.0;10;0.0;0;0.0;0.75;0;0;0.0;2;2;144;0;0;-;0
xerces;1.2.0;org.apache.xerces.validators.common.XMLElementDecl;6;1;0;8;12;3;6;2;6;0.76363635;90;0.0;2;0.0;0.5;1;1;12.166667;1;1;149;0;0;-;0
xerces;1.2.0;org.xml.sax.helpers.LocatorImpl;10;1;0;0;15;37;0;0;10;0.7777778;64;1.0;0;0.0;0.375;0;0;5.0;3;3;386;1;2;-;0
xerces;1.2.0;org.apache.wml.WMLOptgroupElement;4;1;0;2;4;6;1;1;4;2.0;4;0.0;0;0.0;0.75;0;0;0.0;1;1;88;0;0;-;0
xerces;1.2.0;javax.xml.parsers.SAXParserFactory;8;1;1;0;16;14;0;0;6;0.78571427;115;1.0;0;0.0;0.5714286;0;0;12.875;4;2;330;0;0;-;1
xerces;1.2.0;org.apache.xerces.validators.common.XMLValidator$AttValidatorCDATA;2;1;0;3;3;1;0;3;1;1.0;11;1.0;1;0.0;0.625;0;0;4.0;-;0;-;-;0;-;0
xerces;1.2.0;org.w3c.dom.html.HTMLFrameSetElement;4;1;0;0;4;6;0;0;4;2.0;4;0.0;0;0.0;0.75;0;0;0.0;2;2;67;0;0;-;0
xerces;1.2.0;org.w3c.dom.html.HTMLLinkElement;18;1;0;0;18;153;0;0;18;2.0;18;0.0;0;0.0;0.5;0;0;0.0;2;2;198;0;0;-;0
xerces;1.2.0;org.apache.html.dom.HTMLTableCaptionElementImpl;3;4;0;3;6;3;1;2;3;2.0;17;0.0;0;0.9791667;0.6666667;0;0;4.6666665;2;2;99;0;0;-;0
xerces;1.2.0;org.apache.xerces.framework.XMLDTDScanner$EventHandler;27;1;0;3;27;351;2;1;27;2.0;27;0.0;0;0.0;0.5185185;0;0;0.0;-;0;-;-;0;-;0
xerces;1.2.0;org.apache.html.dom.HTMLTableCellElementImpl;31;4;0;3;46;465;1;2;31;2.0;259;0.0;0;0.7580645;0.30967742;0;0;7.354839;2;2;317;0;0;-;0
xerces;1.2.0;org.apache.xml.serialize.XHTMLSerializer;5;3;0;3;10;10;1;2;5;2.0;76;0.0;0;0.98550725;0.55;1;1;14.2;5;2;222;0;0;-;0
xerces;1.2.0;org.apache.xerces.dom.RangeExceptionImpl;1;5;0;1;2;0;1;0;1;2.0;6;0.0;0;1.0;1.0;0;0;5.0;1;1;65;0;0;-;1
xerces;1.2.0;org.w3c.dom.DocumentType;6;1;0;0;6;15;0;0;6;2.0;6;0.0;0;0.0;1.0;0;0;0.0;2;2;155;1;2;-;2
xerces;1.2.0;org.xml.sax.SAXNotSupportedException;1;4;0;0;2;0;0;0;1;2.0;5;0.0;0;1.0;1.0;0;0;4.0;3;3;34;1;2;-;0
xerces;1.2.0;org.w3c.dom.html.HTMLParagraphElement;2;1;0;0;2;1;0;0;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;2;2;48;0;0;-;0
xerces;1.2.0;org.apache.wml.dom.WMLTimerElementImpl;9;4;0;3;12;36;0;3;9;2.0;50;0.0;0;0.9111111;0.5555556;1;5;4.5555553;1;1;104;0;0;-;0
xerces;1.2.0;org.w3c.dom.html.HTMLQuoteElement;2;1;0;0;2;1;0;0;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;2;2;49;0;0;-;0
xerces;1.2.0;org.apache.xerces.dom.DeferredNode;1;1;0;16;1;0;16;0;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;0;0;-;1;0;-;0
xerces;1.2.0;org.apache.xerces.dom.DeferredElementDefinitionImpl;4;3;0;6;13;0;1;6;1;0.6666667;84;0.5;0;0.94;0.5;2;7;19.5;5;1;35;1;0;-;0
xerces;1.2.0;org.apache.xml.serialize.OutputFormat$DTD;1;1;0;0;2;0;0;0;1;2.0;8;0.0;0;0.0;1.0;0;0;3.0;-;0;-;-;0;-;0
xerces;1.2.0;org.apache.wml.WMLSmallElement;2;1;0;2;2;1;1;1;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;1;1;81;0;0;-;0
xerces;1.2.0;org.apache.html.dom.HTMLStyleElementImpl;7;4;0;2;12;21;0;2;7;2.0;39;0.0;0;0.94;0.42857143;0;0;4.571429;2;2;123;0;0;-;0
xerces;1.2.0;org.apache.html.dom.HTMLTableColElementImpl;13;4;0;2;21;78;0;2;13;2.0;103;0.0;0;0.8867925;0.40384614;0;0;6.923077;2;2;167;0;0;-;0
xerces;1.2.0;org.apache.wml.dom.WMLBrElementImpl;7;4;0;3;10;21;0;3;7;2.0;39;0.0;0;0.9318182;0.5714286;1;6;4.571429;1;1;96;0;0;-;0
xerces;1.2.0;org.w3c.dom.html.HTMLHtmlElement;2;1;0;0;2;1;0;0;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;2;2;49;0;0;-;0
xerces;1.2.0;org.apache.wml.dom.WMLOptionElementImpl;13;4;0;3;16;78;0;3;13;2.0;72;0.0;0;0.87234044;0.53846157;1;7;4.5384617;1;1;120;0;0;-;0
xerces;1.2.0;org.w3c.dom.html.HTMLAnchorElement;26;1;0;0;26;325;0;0;26;2.0;26;0.0;0;0.0;0.4871795;0;0;0.0;2;2;274;0;0;-;0
xerces;1.2.0;org.apache.xerces.validators.schema.SchemaMessageProvider;5;1;0;3;14;0;2;1;4;1.1854838;236;0.06451613;0;0.0;0.5;0;0;40.0;2;1;108;1;0;-;0
xerces;1.2.0;org.apache.xerces.validators.datatype.NOTATIONDatatypeValidator;8;2;0;5;15;26;1;4;7;0.78571427;56;1.0;1;0.4;0.2857143;0;0;5.75;3;1;149;0;0;-;0
xerces;1.2.0;org.apache.xerces.validators.schema.TraverseSchema$ComplexTypeInfo;1;1;0;4;2;0;3;2;1;2.0;45;0.071428575;4;0.0;1.0;0;0;30.0;-;0;-;-;0;-;0
xerces;1.2.0;javax.xml.parsers.FactoryConfigurationError;5;3;0;0;6;8;0;0;5;0.0;34;1.0;0;0.9444444;0.6;0;0;5.6;2;2;211;0;0;-;1
xerces;1.2.0;org.apache.html.dom.HTMLLinkElementImpl;19;4;0;2;24;171;0;2;19;2.0;105;0.0;0;0.83928573;0.39473686;0;0;4.5263157;2;2;195;0;0;-;0
xerces;1.2.0;org.apache.xerces.validators.datatype.InvalidDatatypeValueException;8;4;0;19;12;0;18;1;8;0.2857143;64;1.0;0;0.8181818;0.4375;0;0;6.75;3;1;40;1;0;-;0
