Project;Version;Class;wmc;dit;noc;cbo;rfc;lcom;ca;ce;npm;lcom3;loc;dam;moa;mfa;cam;ic;cbm;amc;nr;ndc;nml;isOld;ndpv;ner;bugs
velocity;1.5;org.apache.velocity.anakia.Escape;3;1;0;1;10;1;1;0;2;0.5;84;0.0;0;0.0;0.5;0;0;26.666666;4;2;-;1;0;-;0
velocity;1.5;org.apache.velocity.runtime.parser.node.ASTElseIfStatement;5;2;0;10;11;10;4;8;5;2.0;32;0.0;0;0.9032258;0.37142858;1;2;5.4;9;3;-;1;0;-;0
velocity;1.5;org.apache.velocity.runtime.parser.node.ASTModNode;4;2;0;11;21;6;4;9;4;2.0;170;0.0;0;0.93333334;0.41666666;1;1;41.5;6;2;-;1;0;-;1
velocity;1.5;org.apache.velocity.runtime.parser.node.ASTOrNode;5;2;0;8;11;10;4;6;5;2.0;52;0.0;0;0.9032258;0.4;1;1;9.4;6;3;-;1;0;-;0
velocity;1.5;org.apache.velocity.runtime.VelocimacroManager;14;1;0;5;26;43;2;4;7;0.7032967;300;1.0;1;0.0;0.34615386;0;0;19.928572;17;4;-;1;1;-;5
velocity;1.5;org.apache.velocity.convert.WebMacro;10;1;0;3;40;39;0;3;4;0.962963;470;1.0;0;0.0;0.3888889;0;0;45.7;20;4;-;1;0;-;0
velocity;1.5;org.apache.velocity.app.tools.VelocityFormatter$VelocityAlternator;3;1;1;2;4;0;2;1;3;0.33333334;43;1.0;1;0.0;0.5555556;0;0;12.333333;-;0;-;-;0;-;0
velocity;1.5;org.apache.velocity.texen.util.FileUtil;4;1;0;0;12;6;0;0;4;2.0;50;0.0;0;0.0;0.5;0;0;11.5;9;2;-;1;0;-;0
velocity;1.5;org.apache.velocity.runtime.parser.node.ASTStop;4;2;0;9;8;6;4;7;4;2.0;23;0.0;0;0.93333334;0.39285713;0;0;4.75;0;0;-;1;2;-;1
velocity;1.5;org.apache.velocity.app.event.implement.EscapeXmlReference;3;2;0;2;6;3;0;2;1;2.0;12;0.0;0;0.71428573;0.6666667;1;2;3.0;0;0;-;1;0;-;1
velocity;1.5;org.apache.velocity.runtime.resource.loader.DataSourceResourceLoader;11;2;0;8;43;27;0;8;6;0.7285714;523;1.0;0;0.52380955;0.2857143;0;0;45.909092;8;3;-;1;0;-;2
velocity;1.5;org.apache.velocity.util.introspection.ClassMap$MethodCache$CacheMiss;2;1;0;2;3;1;1;1;0;2.0;8;0.0;0;0.0;0.75;0;0;3.0;-;0;-;-;0;-;0
velocity;1.5;org.apache.velocity.app.event.implement.InvalidReferenceInfo;3;2;0;2;14;0;1;1;3;0.0;42;1.0;0;0.6666667;0.5555556;0;0;12.666667;0;0;-;1;0;-;1
velocity;1.5;org.apache.velocity.context.InternalWrapperContext;3;1;0;2;3;3;1;2;3;2.0;3;0.0;0;0.0;0.5555556;0;0;0.0;2;2;-;1;0;-;0
velocity;1.5;org.apache.velocity.util.introspection.ClassMap;5;1;0;8;31;2;5;4;3;1.0833334;161;0.33333334;2;0.0;0.36;0;0;28.8;20;5;-;1;3;-;3
velocity;1.5;org.apache.velocity.runtime.parser.node.ASTComment;6;2;0;9;15;11;3;8;5;0.8;73;1.0;0;0.9032258;0.4;0;0;10.833333;5;3;-;1;1;-;0
velocity;1.5;org.apache.velocity.runtime.parser.TokenMgrError;6;3;0;2;19;15;2;0;4;1.12;184;0.0;0;0.8125;0.5;1;1;28.833334;4;3;-;1;0;-;0
velocity;1.5;org.apache.velocity.runtime.resource.ResourceManagerImpl;9;1;0;15;78;0;0;15;5;0.7386364;603;0.72727275;3;0.0;0.42222223;0;0;64.77778;7;2;-;1;2;-;5
velocity;1.5;org.apache.velocity.app.Velocity;25;1;0;18;65;300;1;17;25;2.0;351;0.0;0;0.0;0.16;0;0;13.04;30;3;-;1;2;-;2
velocity;1.5;org.apache.velocity.runtime.resource.loader.JarHolder;6;1;0;4;33;0;1;3;6;0.4;195;1.0;1;0.0;0.5;0;0;30.833334;8;4;-;1;0;-;1
velocity;1.5;org.apache.velocity.app.event.EventHandlerUtil;12;1;0;21;35;66;6;15;9;2.0;316;0.0;0;0.0;0.29545453;0;0;25.333334;0;0;-;1;0;-;2
velocity;1.5;org.apache.velocity.app.event.MethodExceptionEventHandler$MethodExceptionExecutor;4;1;0;6;7;0;1;5;3;0.6111111;60;1.0;1;0.0;0.375;0;0;12.5;-;0;-;-;0;-;0
velocity;1.5;org.apache.velocity.runtime.parser.Parser;152;1;0;66;245;7900;48;60;50;0.7615894;8177;0.78571427;10;0.0;0.14569536;0;0;52.611843;75;4;-;1;11;-;10
velocity;1.5;org.apache.velocity.runtime.parser.node.ASTVariable;3;2;0;3;6;3;0;3;3;2.0;17;0.0;0;0.9655172;0.53333336;0;0;4.6666665;3;2;-;1;0;-;0
velocity;1.5;org.apache.velocity.runtime.parser.node.ASTMap;4;2;0;8;12;6;4;6;4;2.0;67;0.0;0;0.93333334;0.41666666;1;1;15.75;0;0;-;1;0;-;1
velocity;1.5;org.apache.velocity.VelocityContext;10;3;0;8;20;3;6;2;10;0.5555556;86;1.0;0;0.79310346;0.38;1;4;7.4;6;4;-;1;0;-;0
velocity;1.5;org.apache.velocity.context.InternalContextAdapterImpl;21;1;0;12;40;52;4;8;21;0.68333334;161;0.0;3;0.0;0.21428572;0;0;6.5238094;8;2;-;1;1;-;4
velocity;1.5;org.apache.velocity.runtime.parser.ParserTokenManager;90;1;0;5;123;575;1;4;10;0.804222;12396;0.27272728;1;0.0;0.33895132;0;0;136.36667;53;3;-;1;9;-;5
velocity;1.5;org.apache.velocity.runtime.resource.loader.ResourceLoaderFactory;2;1;0;6;14;1;1;5;2;2.0;49;0.0;0;0.0;0.5;0;0;23.5;6;3;-;1;1;-;1
velocity;1.5;org.apache.velocity.runtime.log.Log4JLogSystem;2;2;0;2;4;1;0;2;2;2.0;10;0.0;0;0.8888889;0.6666667;0;0;4.0;7;2;-;1;0;-;0
velocity;1.5;org.apache.velocity.app.event.ReferenceInsertionEventHandler$referenceInsertExecutor;4;1;0;6;7;0;1;5;3;0.5555556;45;1.0;1;0.0;0.4;0;0;9.5;-;0;-;-;0;-;0
velocity;1.5;org.apache.velocity.exception.ResourceNotFoundException;3;5;0;35;6;3;34;1;3;1.5;17;1.0;0;1.0;0.7777778;0;0;4.3333335;3;2;-;1;0;-;1
velocity;1.5;org.apache.velocity.anakia.NodeList;37;1;0;16;92;0;3;13;34;0.5;438;1.0;1;0.0;0.17777778;1;1;10.783784;2;2;-;1;0;-;0
velocity;1.5;org.apache.velocity.runtime.resource.ResourceManager;3;1;0;6;3;3;2;4;3;1.5;5;0.0;0;0.0;0.5833333;0;0;0.0;34;4;-;1;1;-;0
velocity;1.5;org.apache.velocity.io.VelocityWriter;19;2;0;1;29;61;1;0;14;0.70987654;342;0.6666667;0;0.4642857;0.30555555;1;2;16.526316;8;4;-;1;0;-;0
velocity;1.5;org.apache.velocity.runtime.parser.node.ASTFalse;6;2;0;6;9;13;4;4;5;0.8;28;1.0;0;0.9032258;0.4;0;0;3.5;6;2;-;1;0;-;0
velocity;1.5;org.apache.velocity.runtime.log.LogManager;3;1;0;9;32;3;1;8;2;2.0;241;0.0;0;0.0;0.44444445;0;0;79.333336;10;4;-;1;2;-;2
velocity;1.5;org.apache.velocity.runtime.parser.node.ASTDivNode;4;2;0;11;21;6;4;9;4;2.0;168;0.0;0;0.93333334;0.41666666;1;1;41.0;8;3;-;1;0;-;1
velocity;1.5;org.apache.velocity.runtime.parser.node.SetPropertyExecutor;4;2;0;5;21;0;1;4;2;0.33333334;118;1.0;1;0.5714286;0.5416667;0;0;28.25;0;0;-;1;0;-;3
velocity;1.5;org.apache.velocity.runtime.parser.node.ASTSubtractNode;4;2;0;11;20;6;4;9;4;2.0;138;0.0;0;0.93333334;0.41666666;1;1;33.5;7;3;-;1;0;-;1
velocity;1.5;org.apache.velocity.runtime.log.RuntimeLoggerLog;20;2;0;8;27;118;5;3;17;0.47368422;129;1.0;1;0.5;0.31666666;1;3;5.4;0;0;-;1;0;-;1
velocity;1.5;org.apache.velocity.runtime.parser.node.ASTWord;3;2;0;5;6;3;4;3;3;2.0;17;0.0;0;0.9655172;0.53333336;0;0;4.6666665;3;2;-;1;0;-;0
velocity;1.5;org.apache.velocity.runtime.visitor.NodeViewMode;43;2;0;44;52;897;0;44;41;0.011904762;340;1.0;0;0.5058824;0.06760411;0;0;6.860465;6;3;-;1;1;-;1
velocity;1.5;org.apache.velocity.runtime.log.VelocityFormatter;2;2;0;2;5;1;1;1;1;2.0;11;0.0;0;0.9411765;0.8333333;1;2;4.5;3;2;-;1;0;-;0
velocity;1.5;org.apache.velocity.runtime.parser.node.NodeUtils;4;1;0;5;17;6;2;3;4;2.0;220;0.0;0;0.0;0.3125;0;0;54.0;16;3;-;1;0;-;3
velocity;1.5;org.apache.velocity.runtime.parser.JJTParserState;12;1;0;2;25;0;1;1;0;0.43636364;218;1.0;0;0.0;0.39583334;0;0;16.75;3;2;-;1;0;-;1
velocity;1.5;org.apache.velocity.runtime.RuntimeServices;33;1;0;64;33;528;56;14;33;2.0;33;0.0;0;0.0;0.22222222;0;0;0.0;7;2;-;1;1;-;5
velocity;1.5;org.apache.velocity.runtime.directive.InputBase;2;2;2;6;6;1;2;4;1;2.0;19;0.0;0;0.875;0.75;0;0;8.5;1;1;-;1;0;-;0
velocity;1.5;org.apache.velocity.exception.VelocityException;4;4;4;10;7;0;9;1;4;0.6666667;35;1.0;0;0.9285714;0.6666667;0;0;7.25;2;1;-;1;0;-;1
velocity;1.5;org.apache.velocity.runtime.log.SimpleLog4JLogSystem;6;1;0;8;30;0;0;8;4;0.33333334;168;1.0;1;0.0;0.41666666;0;0;26.5;1;1;-;1;0;-;0
velocity;1.5;org.apache.velocity.runtime.resource.ResourceCacheImpl;6;1;0;6;25;0;1;5;6;0.4;83;1.0;1;0.0;0.45833334;0;0;12.5;2;2;-;1;0;-;1
velocity;1.5;org.apache.velocity.runtime.log.SystemLogChute;11;1;0;3;19;31;1;2;9;0.8;161;0.5;0;0.0;0.4;0;0;13.272727;0;0;-;1;2;-;2
velocity;1.5;org.apache.velocity.runtime.visitor.BaseVisitor;44;1;2;45;86;946;2;43;44;1.0;344;1.0;1;0.0;0.06464647;0;0;6.7727275;12;3;-;1;1;-;1
velocity;1.5;org.apache.velocity.runtime.log.AvalonLogSystem;2;2;0;2;4;1;0;2;2;2.0;10;0.0;0;0.8888889;0.6666667;0;0;4.0;12;2;-;1;0;-;0
velocity;1.5;org.apache.velocity.servlet.VelocityServlet;18;3;0;10;62;149;0;10;6;1.0196079;417;0.44444445;1;0.6;0.3382353;1;2;21.666666;52;5;-;1;0;-;0
velocity;1.5;org.apache.velocity.runtime.parser.Parser$LookaheadSuccess;2;3;0;2;3;1;1;1;0;2.0;8;0.0;0;1.0;0.75;0;0;3.0;-;0;-;-;0;-;0
velocity;1.5;org.apache.velocity.app.event.IncludeEventHandler$IncludeEventExecutor;4;1;0;6;7;0;1;5;3;0.46666667;66;1.0;1;0.0;0.4375;0;0;14.25;-;0;-;-;0;-;0
velocity;1.5;org.apache.velocity.runtime.parser.node.ASTEQNode;5;2;0;11;26;10;4;9;5;2.0;204;0.0;0;0.9032258;0.4;2;2;39.8;9;2;-;1;0;-;2
velocity;1.5;org.apache.velocity.runtime.directive.Foreach$1;0;1;0;2;0;0;2;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;-;0;-;-;0;-;0
velocity;1.5;org.apache.velocity.util.introspection.IntrospectorBase;9;1;1;7;17;34;1;6;4;0.6875;93;1.0;2;0.0;0.35185185;0;0;9.111111;2;2;-;1;0;-;3
velocity;1.5;org.apache.velocity.runtime.parser.node.ASTObjectArray;4;2;0;8;12;6;4;6;4;2.0;42;0.0;0;0.93333334;0.41666666;1;1;9.5;4;2;-;1;0;-;1
velocity;1.5;org.apache.velocity.runtime.log.JdkLogChute;6;1;0;2;16;3;0;2;5;0.8666667;90;0.33333334;0;0.0;0.46666667;0;0;13.5;0;0;-;1;0;-;3
velocity;1.5;org.apache.velocity.runtime.VelocimacroManager$1;0;1;0;2;0;0;2;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;-;0;-;-;0;-;0
velocity;1.5;org.apache.velocity.runtime.VelocimacroFactory;13;1;0;14;51;16;1;13;6;0.6759259;615;1.0;3;0.0;0.36923078;0;0;45.615383;17;3;-;1;0;-;7
velocity;1.5;org.apache.velocity.runtime.log.LogSystem;2;1;0;8;2;1;7;1;2;2.0;7;0.0;0;0.0;0.625;0;0;0.0;7;2;-;1;2;-;0
velocity;1.5;org.apache.velocity.anakia.TreeWalker;3;1;0;3;11;3;1;2;2;2.0;41;0.0;0;0.0;0.6666667;0;0;12.666667;6;3;-;1;0;-;0
velocity;1.5;org.apache.velocity.app.event.InvalidReferenceEventHandler$InvalidGetMethodExecutor;4;1;0;6;6;0;1;5;3;0.6111111;54;1.0;2;0.0;0.375;0;0;11.0;-;0;-;-;0;-;0
velocity;1.5;org.apache.velocity.runtime.parser.CharStream;12;1;0;3;12;66;3;0;12;2.0;12;0.0;0;0.0;0.5833333;0;0;0.0;3;2;-;1;0;-;0
velocity;1.5;org.apache.velocity.runtime.log.LogDisplayWrapper;16;2;0;3;24;106;1;2;11;0.33333334;151;1.0;1;0.5588235;0.5;1;6;8.25;0;0;-;1;0;-;1
velocity;1.5;org.apache.velocity.runtime.parser.node.ASTDirective;8;2;0;17;42;0;5;14;8;0.52380955;219;1.0;1;0.8235294;0.28125;1;1;26.0;21;3;-;1;3;-;6
velocity;1.5;org.apache.velocity.app.tools.VelocityFormatter;18;1;0;3;36;133;2;3;18;0.7647059;298;0.0;1;0.0;0.33333334;0;0;15.5;9;3;-;1;0;-;0
velocity;1.5;org.apache.velocity.runtime.parser.node.ASTLENode;5;2;0;11;21;10;4;9;5;2.0;153;0.0;0;0.9032258;0.4;1;1;29.6;8;2;-;1;1;-;1
velocity;1.5;org.apache.velocity.runtime.parser.node.ASTprocess;3;2;0;5;6;3;4;3;3;2.0;17;0.0;0;0.9655172;0.53333336;0;0;4.6666665;5;2;-;1;0;-;0
velocity;1.5;org.apache.velocity.util.SimplePool;5;1;0;2;6;0;2;0;4;0.41666666;103;1.0;0;0.0;0.46666667;0;0;19.0;2;2;-;1;0;-;0
velocity;1.5;org.apache.velocity.runtime.log.NullLogSystem;2;2;0;2;3;1;0;2;2;2.0;6;0.0;0;0.8;0.6666667;0;0;2.0;1;1;-;1;0;-;0
velocity;1.5;org.apache.velocity.runtime.parser.Parser$1;0;1;0;2;0;0;2;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;-;0;-;-;0;-;0
velocity;1.5;org.apache.velocity.runtime.resource.ContentResource;2;2;0;10;14;1;6;5;2;2.0;81;0.0;0;0.9411765;1.0;1;1;39.5;10;4;-;1;0;-;2
velocity;1.5;org.apache.velocity.util.introspection.UberspectImpl;8;1;1;25;37;2;1;24;8;0.42857143;264;1.0;2;0.0;0.39285713;0;0;31.75;2;1;-;1;2;-;9
velocity;1.5;org.apache.velocity.context.InternalEventContext;2;1;0;5;2;1;5;1;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;2;1;-;1;0;-;0
velocity;1.5;org.apache.velocity.runtime.parser.node.ASTElseStatement;4;2;0;6;7;6;4;4;4;2.0;20;0.0;0;0.93333334;0.41666666;0;0;4.0;8;3;-;1;0;-;0
velocity;1.5;org.apache.velocity.util.introspection.IntrospectorCacheImpl;6;1;0;5;25;0;1;4;6;0.4;136;1.0;1;0.0;0.45833334;0;0;21.0;0;0;-;1;0;-;2
velocity;1.5;org.apache.velocity.anakia.XPathCache;3;1;0;4;8;1;3;1;0;0.5;45;1.0;0;0.0;0.5;0;0;13.666667;1;1;-;1;0;-;0
velocity;1.5;org.apache.velocity.anakia.NodeList$AttributeXMLOutputter;3;2;0;4;8;3;1;3;1;2.0;32;0.0;0;0.9846154;0.5;1;1;9.666667;-;0;-;-;0;-;0
velocity;1.5;org.apache.velocity.runtime.resource.loader.URLResourceLoader;5;2;0;6;29;0;0;6;5;0.25;261;1.0;0;0.73333335;0.45;0;0;50.8;0;0;-;1;0;-;5
velocity;1.5;org.apache.velocity.runtime.VelocimacroManager$MacroEntry;9;1;0;7;26;8;1;7;4;0.58928573;145;1.0;2;0.0;0.31746033;0;0;14.333333;-;0;-;-;0;-;0
velocity;1.5;org.apache.velocity.runtime.parser.node.MapSetExecutor;4;2;0;3;17;0;1;2;2;0.5555556;121;0.33333334;0;0.5714286;0.45;0;0;28.5;0;0;-;1;1;-;2
velocity;1.5;org.apache.velocity.runtime.resource.Resource;17;1;2;26;20;96;23;4;17;0.9027778;120;1.0;2;0.0;0.23529412;0;0;5.529412;12;4;-;1;1;-;2
velocity;1.5;org.apache.velocity.context.InternalContextBase;13;1;1;7;23;34;2;5;12;0.8472222;106;1.0;2;0.0;0.21978022;0;0;6.6923075;8;2;-;1;1;-;2
velocity;1.5;org.apache.velocity.runtime.resource.loader.FileResourceLoader;8;2;0;8;54;4;0;8;5;0.5714286;413;1.0;0;0.6111111;0.375;1;1;50.25;19;4;-;1;1;-;2
velocity;1.5;org.apache.velocity.runtime.resource.loader.StringResourceLoader;8;2;0;10;33;26;0;10;6;1.0571429;158;0.0;0;0.64705884;0.35714287;1;1;18.125;0;0;-;1;1;-;5
velocity;1.5;org.apache.velocity.runtime.Runtime;30;1;0;10;60;435;0;10;30;2.0;133;0.0;0;0.0;0.13333334;0;0;3.4333334;116;5;-;1;0;-;2
velocity;1.5;org.apache.velocity.runtime.parser.node.ASTIntegerRange;4;2;0;9;22;6;4;7;4;2.0;157;0.0;0;0.93333334;0.41666666;1;1;38.25;4;1;-;1;0;-;1
velocity;1.5;org.apache.velocity.runtime.RuntimeInstance;49;1;0;33;132;674;3;30;38;0.79450756;1402;0.59090906;7;0.0;0.18163265;0;0;27.163265;19;3;-;1;8;-;8
velocity;1.5;org.apache.velocity.util.introspection.UberspectImpl$VelGetterImpl;5;1;0;3;10;0;1;2;4;0.25;36;0.0;1;0.0;0.46666667;0;0;6.0;-;0;-;-;0;-;0
velocity;1.5;org.apache.velocity.io.UnicodeInputStream;18;2;0;4;36;0;1;3;13;0.7914438;375;0.54545456;5;0.375;0.22689076;1;2;19.222221;0;0;-;1;0;-;1
velocity;1.5;org.apache.velocity.runtime.log.AvalonLogChute;10;1;1;12;46;0;1;11;7;0.8148148;357;0.5;1;0.0;0.42222223;0;0;34.1;0;0;-;1;2;-;2
velocity;1.5;org.apache.velocity.runtime.parser.node.ASTTrue;6;2;0;6;9;13;4;4;5;0.8;28;1.0;0;0.9032258;0.4;0;0;3.5;6;2;-;1;0;-;0
velocity;1.5;org.apache.velocity.app.event.implement.ReportInvalidReferences;7;1;0;8;20;11;0;8;6;0.5;91;0.33333334;0;0.0;0.5;0;0;11.571428;0;0;-;1;0;-;1
velocity;1.5;org.apache.velocity.io.UnicodeInputStream$1;0;1;0;2;0;0;2;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;-;0;-;-;0;-;0
velocity;1.5;org.apache.velocity.runtime.parser.ParserVisitor;41;1;0;49;41;820;49;41;41;2.0;41;0.0;0;0.0;0.069767445;0;0;0.0;4;2;-;0;0;-;0
velocity;1.5;org.apache.velocity.runtime.parser.node.ASTFloatingPointLiteral;5;2;0;8;12;0;4;6;5;0.25;54;1.0;0;0.9032258;0.43333334;0;0;9.6;0;0;-;1;0;-;1
