Project;Version;Class;wmc;dit;noc;cbo;rfc;lcom;ca;ce;npm;lcom3;loc;dam;moa;mfa;cam;ic;cbm;amc;nr;ndc;nml;isOld;ndpv;ner;bugs
xerces;1.3.0;org.apache.xerces.validators.common.GrammarResolver;9;1;0;10;9;36;8;2;9;2.0;9;0.0;0;0.0;0.5555556;0;0;0.0;1;1;3;1;0;-;0
xerces;1.3.0;org.apache.xml.serialize.SerializerFactory;8;1;1;3;20;22;1;3;6;0.9285714;108;0.5;0;0.0;0.2857143;0;0;12.25;2;2;4;1;0;-;0
xerces;1.3.0;org.apache.xml.serialize.IndentPrinter;17;2;0;3;34;0;1;2;16;0.4625;403;1.0;0;0.5151515;0.18300654;1;15;22.411764;1;1;2;1;0;-;0
xerces;1.3.0;org.xml.sax.EntityResolver;1;1;0;0;1;0;0;0;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.dom.DeferredElementNSImpl;4;4;0;6;20;0;1;6;1;0.6666667;103;0.5;0;0.96202534;0.5;3;11;24.25;0;0;-;1;0;-;3
xerces;1.3.0;org.apache.xerces.utils.StringPool$StringProducer;3;1;0;4;3;3;4;0;3;2.0;3;0.0;0;0.0;0.7777778;0;0;0.0;-;0;-;-;0;-;0
xerces;1.3.0;org.apache.xerces.validators.datatype.TimeDurationDatatypeValidator;18;2;0;7;58;141;1;6;10;0.8455882;1924;1.0;2;0.2;0.18981482;0;0;105.0;1;1;237;1;0;-;0
xerces;1.3.0;org.apache.xerces.validators.schema.identity.Unique;2;2;0;4;3;1;3;1;2;2.0;8;0.0;0;0.8888889;0.75;0;0;3.0;2;1;87;0;0;-;0
xerces;1.3.0;org.apache.html.dom.HTMLAnchorElementImpl;27;4;0;2;35;351;0;2;27;2.0;171;0.0;0;0.78333336;0.37962964;0;0;5.3333335;2;1;2;1;0;-;0
xerces;1.3.0;org.apache.xerces.readers.XCatalog$Parser;10;3;0;4;32;41;2;4;9;0.8333333;242;1.0;1;0.95108694;0.275;1;5;23.0;-;0;-;-;0;-;0
xerces;1.3.0;org.w3c.dom.html.HTMLTableCaptionElement;2;1;0;0;2;1;0;0;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.html.dom.HTMLLIElementImpl;5;4;0;2;10;10;0;2;5;2.0;31;0.0;0;0.9591837;0.45;1;2;5.2;2;1;2;1;0;-;0
xerces;1.3.0;org.apache.wml.dom.WMLSetvarElementImpl;9;4;0;3;12;36;0;3;9;2.0;50;0.0;0;0.9111111;0.5555556;1;5;4.5555553;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.wml.WMLSetvarElement;4;1;0;2;4;6;1;1;4;2.0;4;0.0;0;0.0;0.75;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.readers.UCSRecognizer;2;2;0;8;5;1;1;8;1;2.0;145;0.0;0;0.75;0.5714286;0;0;71.5;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.wml.WMLStrongElement;2;1;0;2;2;1;1;1;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.w3c.dom.events.Event;10;1;0;0;10;45;0;0;10;1.1111112;13;0.0;0;0.0;0.4;0;0;0.0;2;1;123;1;2;-;0
xerces;1.3.0;org.apache.xerces.utils.regex.Op$StringOp;2;2;0;2;3;0;2;1;0;0.0;13;0.0;0;0.95652175;0.6666667;0;0;5.0;-;0;-;-;0;-;0
xerces;1.3.0;org.w3c.dom.html.HTMLBRElement;2;1;0;0;2;1;0;0;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.wml.dom.WMLPElementImpl;11;4;0;3;14;55;0;3;11;2.0;61;0.0;0;0.8913044;0.54545456;1;6;4.5454545;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.html.dom.HTMLSelectElementImpl;23;4;0;5;41;253;0;5;23;0.95454544;183;1.0;1;0.8103448;0.24637681;1;1;6.9130435;3;1;9;1;0;-;0
xerces;1.3.0;org.w3c.dom.html.HTMLButtonElement;12;1;0;0;12;66;0;0;12;2.0;12;0.0;0;0.0;0.35416666;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.w3c.dom.html.HTMLQuoteElement;2;1;0;0;2;1;0;0;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.validators.datatype.NOTATIONDatatypeValidator;8;2;0;5;15;26;1;4;7;0.71428573;49;1.0;1;0.4;0.2857143;0;0;5.0;1;1;3;1;0;-;0
xerces;1.3.0;org.apache.xerces.validators.schema.SchemaSymbols;1;1;0;0;2;0;0;0;1;2.0;132;0.0;0;0.0;1.0;0;0;3.0;5;5;26;1;0;-;1
xerces;1.3.0;org.apache.xerces.framework.XMLDocumentScanner$EndOfInputDispatcher;3;1;0;7;11;0;4;3;2;0.0;48;1.0;1;0.0;0.5833333;0;0;14.666667;-;0;-;-;0;-;0
xerces;1.3.0;org.w3c.dom.html.HTMLTableSectionElement;11;1;0;0;11;55;0;0;11;2.0;11;0.0;0;0.0;0.5151515;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.dom.NodeImpl$EnclosingAttr;1;1;0;4;2;0;4;2;0;2.0;10;0.33333334;2;0.0;1.0;0;0;6.0;-;0;-;-;0;-;0
xerces;1.3.0;org.w3c.dom.html.HTMLTitleElement;2;1;0;0;2;1;0;0;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.dom.DeferredNotationImpl;3;3;0;5;12;0;1;5;1;0.75;59;0.5;0;0.96153843;0.5555556;2;3;18.0;0;0;-;1;0;-;2
xerces;1.3.0;org.apache.xerces.domx.XGrammarWriter;46;1;0;4;111;683;0;4;27;0.8388889;2103;1.0;2;0.0;0.13777778;0;0;44.54348;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.validators.common.CMStateSet;12;1;0;7;18;0;6;1;3;0.054545455;517;0.0;0;0.0;0.41666666;1;1;41.666668;1;1;20;1;0;-;0
xerces;1.3.0;org.apache.xerces.msg.ExceptionMessages;3;3;0;0;4;1;0;0;2;0.5;923;0.0;0;0.974359;1.0;0;0;306.33334;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.html.dom.HTMLAppletElementImpl;23;4;0;2;26;253;0;2;23;2.0;127;0.0;0;0.8103448;0.5217391;0;0;4.521739;2;1;2;1;0;-;0
xerces;1.3.0;org.apache.xerces.validators.schema.identity.Selector;5;1;0;8;8;0;4;6;5;0.5;34;1.0;2;0.0;0.4;0;0;5.4;3;2;258;0;0;-;1
xerces;1.3.0;org.apache.xerces.validators.schema.XUtil;15;1;0;5;51;105;3;2;14;2.0;527;0.0;0;0.0;0.4;0;0;34.133335;1;1;35;1;0;-;0
xerces;1.3.0;org.w3c.dom.html.HTMLTextAreaElement;23;1;0;0;23;253;0;0;23;2.0;23;0.0;0;0.0;0.3478261;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.validators.schema.TraverseSchema$ErrorHandler;5;1;0;1;18;10;1;0;3;2.0;110;0.0;0;0.0;0.9;0;0;21.0;-;0;-;-;0;-;0
xerces;1.3.0;org.xml.sax.helpers.NamespaceSupport;13;1;0;0;30;4;0;0;11;0.73333335;238;0.8;2;0.0;0.375;0;0;16.923077;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.html.dom.HTMLAreaElementImpl;17;4;0;2;27;136;0;2;17;2.0;123;0.0;0;0.8545455;0.31764707;0;0;6.2352943;2;1;2;1;0;-;0
xerces;1.3.0;org.w3c.dom.html.HTMLIFrameElement;20;1;0;0;20;190;0;0;20;2.0;20;0.0;0;0.0;0.75;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.w3c.dom.html.HTMLImageElement;26;1;0;0;26;325;0;0;26;2.0;26;0.0;0;0.0;0.5;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.readers.XMLEntityHandler$CharBuffer;4;1;0;15;4;6;15;0;4;2.0;4;0.0;0;0.0;0.5;0;0;0.0;-;0;-;-;0;-;0
xerces;1.3.0;org.apache.xerces.dom.DeferredAttrImpl;4;3;0;5;14;0;1;5;1;0.6666667;60;0.5;0;0.95238096;0.5;2;7;13.5;1;1;4;1;0;-;2
xerces;1.3.0;org.apache.xerces.validators.schema.identity.Selector$XPath;1;2;0;10;6;0;3;7;1;2.0;37;0.0;0;1.0;1.0;0;0;36.0;-;0;-;-;0;-;0
xerces;1.3.0;org.apache.wml.dom.WMLEmElementImpl;7;4;0;3;10;21;0;3;7;2.0;39;0.0;0;0.9318182;0.5714286;1;6;4.571429;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.validators.datatype.IDDatatypeValidator;10;2;0;8;31;33;1;7;7;0.85714287;195;0.71428573;2;0.33333334;0.24444444;0;0;17.8;3;1;140;1;0;-;3
xerces;1.3.0;org.apache.wml.WMLGoElement;8;1;0;2;8;28;1;1;8;2.0;8;0.0;0;0.0;0.75;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.html.dom.HTMLBaseElementImpl;5;4;0;2;8;10;0;2;5;2.0;28;0.0;0;0.9591837;0.6;0;0;4.6;2;1;2;1;0;-;0
xerces;1.3.0;org.apache.xerces.validators.schema.identity.Field$XPath;1;2;0;7;5;0;3;4;1;2.0;14;0.0;0;1.0;1.0;0;0;13.0;-;0;-;-;0;-;0
xerces;1.3.0;org.apache.xerces.validators.datatype.ENTITYDatatypeValidator;7;2;0;8;21;17;1;7;6;0.7916667;134;0.75;3;0.44444445;0.33333334;0;0;17.571428;1;1;49;1;0;-;1
xerces;1.3.0;org.xml.sax.XMLFilter;2;1;0;0;2;1;0;0;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.w3c.dom.traversal.NodeFilter;1;1;0;0;1;0;0;0;1;2.0;17;0.0;0;0.0;1.0;0;0;0.0;2;1;126;1;2;-;0
xerces;1.3.0;org.apache.wml.dom.WMLTrElementImpl;5;4;0;3;8;10;0;3;5;2.0;28;0.0;0;0.95348835;0.6;1;4;4.6;0;0;-;1;0;-;0
xerces;1.3.0;org.xml.sax.Attributes;12;1;0;0;12;66;0;0;12;2.0;12;0.0;0;0.0;0.6388889;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.wml.dom.WMLAnchorElementImpl;9;4;0;3;12;36;0;3;9;2.0;50;0.0;0;0.9111111;0.5555556;1;6;4.5555553;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.readers.DefaultEntityHandler$NullReader;26;1;0;5;28;325;1;5;26;1.0;78;1.0;1;0.0;0.21794872;0;0;1.9615384;-;0;-;-;0;-;0
xerces;1.3.0;org.apache.xerces.framework.XMLContentSpec$Provider;1;1;0;8;1;0;8;1;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;-;0;-;-;0;-;0
xerces;1.3.0;org.apache.xerces.validators.common.DFAContentModel;14;1;0;13;58;41;1;12;7;0.7792642;1675;1.0;7;0.0;0.30769232;0;0;117.0;8;3;317;1;2;-;0
xerces;1.3.0;org.apache.wml.dom.WMLPostfieldElementImpl;9;4;0;3;12;36;0;3;9;2.0;50;0.0;0;0.9111111;0.5555556;1;5;4.5555553;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xml.serialize.SieveEncodingInfo$BAOutputStream;3;3;0;1;5;3;1;0;0;2.0;13;0.0;0;0.9375;0.6666667;0;0;3.3333333;-;0;-;-;0;-;0
xerces;1.3.0;org.apache.html.dom.HTMLHeadingElementImpl;3;4;0;2;6;3;0;2;3;2.0;17;0.0;0;0.9791667;0.6666667;0;0;4.6666665;2;1;2;1;0;-;0
xerces;1.3.0;org.w3c.dom.html.HTMLDOMImplementation;1;1;0;0;1;0;0;0;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.wml.WMLSmallElement;2;1;0;2;2;1;1;1;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.wml.dom.WMLElementImpl;11;3;35;39;20;55;36;4;7;2.0;93;0.0;0;0.8780488;0.43636364;2;3;7.4545455;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.wml.dom.WMLInputElementImpl;25;4;0;3;32;300;0;3;25;2.0;142;0.0;0;0.7735849;0.312;1;7;4.68;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.utils.regex.Token$ClosureToken;8;2;0;3;15;18;3;1;1;0.61904764;275;0.0;1;0.8703704;0.5833333;1;7;33.0;-;0;-;-;0;-;0
xerces;1.3.0;org.apache.xerces.jaxp.DocumentBuilderImpl;8;2;0;3;22;0;1;2;6;0.61904764;109;1.0;1;0.7;0.3;1;1;12.25;0;0;-;1;0;-;2
xerces;1.3.0;org.xml.sax.DTDHandler;2;1;0;0;2;1;0;0;2;2.0;2;0.0;0;0.0;1.0;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.validators.common.XMLValidator$ValueStoreBase;9;1;3;10;42;10;5;6;6;0.7291667;347;1.0;2;0.0;0.2962963;0;0;36.88889;-;0;-;-;0;-;0
xerces;1.3.0;org.apache.xerces.framework.XMLDocumentScanner;47;1;0;23;111;677;7;17;18;0.94431734;2575;0.07017544;15;0.0;0.15072463;0;0;52.574467;4;1;34;1;0;-;1
xerces;1.3.0;org.apache.html.dom.HTMLModElementImpl;5;4;0;2;8;10;0;2;5;2.0;28;0.0;0;0.9591837;0.6;0;0;4.6;2;1;2;1;0;-;0
xerces;1.3.0;org.apache.wml.dom.WMLTdElementImpl;7;4;0;3;10;21;0;3;7;2.0;39;0.0;0;0.9318182;0.5714286;1;6;4.571429;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.wml.dom.WMLHeadElementImpl;5;4;0;3;8;10;0;3;5;2.0;28;0.0;0;0.95348835;0.6;1;4;4.6;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.readers.UTF8CharReader;9;3;0;5;16;0;0;5;0;0.57954544;1583;1.0;0;0.82608694;0.36666667;1;3;173.66667;0;0;-;1;0;-;0
xerces;1.3.0;org.w3c.dom.events.EventException;1;4;0;0;2;0;0;0;1;2.0;10;0.0;0;1.0;1.0;0;0;7.0;2;1;15;1;2;-;0
xerces;1.3.0;org.apache.html.dom.HTMLIFrameElementImpl;21;4;0;2;25;210;0;2;21;2.0;120;0.0;0;0.8245614;0.52380955;0;0;4.714286;2;1;2;1;0;-;0
xerces;1.3.0;org.apache.xerces.validators.schema.identity.XPath$1;2;2;0;5;11;1;1;5;0;1.0;83;1.0;1;0.75;0.6;1;1;40.0;-;0;-;-;0;-;0
xerces;1.3.0;org.xml.sax.AttributeList;6;1;0;0;6;15;0;0;6;2.0;6;0.0;0;0.0;0.6111111;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.wml.WMLWmlElement;2;1;0;2;2;1;1;1;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.framework.XMLDocumentScanner$XMLDeclDispatcher;3;1;0;8;32;0;1;8;2;0.0;331;1.0;1;0.0;0.5833333;0;0;109.0;-;0;-;-;0;-;0
xerces;1.3.0;org.apache.xerces.utils.ISO8601Format;1;1;0;0;2;0;0;0;1;2.0;4;0.0;0;0.0;1.0;0;0;3.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.wml.dom.WMLTableElementImpl;13;4;0;3;18;78;0;3;13;2.0;73;0.0;0;0.87234044;0.40384614;1;6;4.6153846;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.framework.Version;3;1;0;0;5;1;0;0;2;0.5;14;0.0;0;0.0;0.5;0;0;3.3333333;5;2;10;1;4;-;5
xerces;1.3.0;org.apache.xerces.utils.SymbolCache;6;1;0;2;11;0;2;0;6;0.84444445;608;0.0;0;0.0;0.45833334;0;0;98.833336;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.wml.WMLNoopElement;0;1;0;2;0;0;1;1;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.dom.ElementDefinitionImpl;5;4;1;7;13;2;4;4;5;0.8333333;52;0.6666667;1;0.9518072;0.4;2;6;8.8;0;0;-;1;0;-;0
xerces;1.3.0;org.w3c.dom.html.HTMLLabelElement;5;1;0;0;5;10;0;0;5;2.0;5;0.0;0;0.0;0.7;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.w3c.dom.html.HTMLObjectElement;35;1;0;0;35;595;0;0;35;2.0;35;0.0;0;0.0;0.37142858;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.html.dom.HTMLDListElementImpl;3;4;0;2;6;3;0;2;3;2.0;17;0.0;0;0.9791667;0.5;0;0;4.6666665;2;1;2;1;0;-;0
xerces;1.3.0;org.apache.xml.serialize.OutputFormat$DTD;1;1;0;0;2;0;0;0;1;2.0;8;0.0;0;0.0;1.0;0;0;3.0;-;0;-;-;0;-;0
xerces;1.3.0;org.apache.xerces.validators.datatype.BooleanDatatypeValidator;10;2;0;7;29;37;1;6;6;0.6984127;228;1.0;3;0.36363637;0.2638889;0;0;21.1;1;1;10;1;0;-;0
xerces;1.3.0;org.w3c.dom.traversal.NodeIterator;7;1;0;0;7;21;0;0;7;2.0;7;0.0;0;0.0;1.0;0;0;0.0;2;1;89;1;2;-;0
xerces;1.3.0;org.apache.xerces.utils.regex.ParseException;2;4;0;4;3;0;4;0;2;0.0;13;0.0;0;0.9444444;0.6666667;0;0;5.0;0;0;-;1;0;-;0
xerces;1.3.0;org.w3c.dom.html.HTMLModElement;4;1;0;0;4;6;0;0;4;2.0;4;0.0;0;0.0;0.75;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.validators.schema.identity.XPath$Step;4;1;0;6;13;0;4;2;3;0.0;80;0.0;1;0.0;0.4375;0;0;18.5;-;0;-;-;0;-;0
xerces;1.3.0;org.apache.xerces.validators.common.XMLValidator;95;1;0;59;297;2425;13;55;55;0.9441053;6959;0.9672131;41;0.0;0.08547369;0;0;70.96842;36;5;7441;1;2;-;19
xerces;1.3.0;org.apache.xerces.dom.CharacterDataImpl;14;3;3;9;41;17;3;6;11;0.71794873;335;0.6666667;1;0.8064516;0.48076922;1;2;22.714285;3;1;21;1;2;-;0
xerces;1.3.0;org.apache.xerces.validators.common.XMLValidator$2;4;1;0;2;5;6;1;2;3;1.0;17;1.0;1;0.0;0.5;0;0;3.0;-;0;-;-;0;-;0
xerces;1.3.0;org.apache.xerces.validators.datatype.StateMessageDatatype;3;1;0;9;3;3;9;0;3;2.0;3;0.0;0;0.0;0.6666667;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.wml.WMLAnchorElement;4;1;0;2;4;6;1;1;4;2.0;4;0.0;0;0.0;0.75;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.validators.common.MixedContentModel;8;1;0;7;12;20;1;6;8;0.33333334;464;1.0;2;0.0;0.4642857;0;0;56.25;1;1;8;1;0;-;0
xerces;1.3.0;org.w3c.dom.Comment;0;1;0;0;0;0;0;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;2;1;16;1;2;-;0
xerces;1.3.0;org.xml.sax.helpers.XMLReaderFactory;3;1;0;0;14;3;0;0;2;2.0;102;0.0;0;0.0;0.33333334;0;0;33.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.validators.common.CMUniOp;5;2;0;5;12;0;2;3;1;0.0;55;1.0;1;0.6666667;0.45;1;2;9.8;1;1;10;1;0;-;0
xerces;1.3.0;org.w3c.dom.html.HTMLStyleElement;6;1;0;0;6;15;0;0;6;2.0;6;0.0;0;0.0;0.5;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.dom.DocumentImpl;65;4;3;51;167;1798;47;24;49;0.93149036;1475;0.9230769;2;0.5683453;0.1375;2;19;21.492308;6;1;327;1;2;-;6
xerces;1.3.0;org.apache.xerces.validators.common.CMAny;9;2;0;6;19;0;2;4;1;0.625;120;1.0;0;0.5;0.3888889;1;2;12.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.utils.regex.Match;12;1;0;3;22;0;3;1;6;0.530303;332;0.0;0;0.0;0.35;0;0;26.166666;0;0;-;1;0;-;0
xerces;1.3.0;org.w3c.dom.events.DocumentEvent;1;1;0;0;1;0;0;0;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;2;1;48;1;2;-;0
xerces;1.3.0;org.apache.wml.dom.WMLAccessElementImpl;9;4;0;3;12;36;0;3;9;2.0;50;0.0;0;0.9111111;0.5555556;1;4;4.5555553;0;0;-;1;0;-;0
xerces;1.3.0;org.w3c.dom.html.HTMLScriptElement;14;1;0;0;14;91;0;0;14;2.0;14;0.0;0;0.0;0.5;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.validators.datatype.DatatypeMessageProvider;5;1;0;10;14;0;9;1;4;1.17;206;0.08;0;0.0;0.5;0;0;35.2;1;1;5;1;0;-;0
xerces;1.3.0;org.apache.wml.WMLElement;4;1;0;36;4;6;36;0;4;2.0;4;0.0;0;0.0;0.75;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.w3c.dom.html.HTMLLinkElement;18;1;0;0;18;153;0;0;18;2.0;18;0.0;0;0.0;0.5;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.wml.WMLAElement;8;1;0;2;8;28;1;1;8;2.0;8;0.0;0;0.0;0.75;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.framework.XMLDocumentHandler;18;1;0;6;18;153;4;2;18;2.0;18;0.0;0;0.0;0.4;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.jaxp.SAXParserFactoryImpl;4;2;0;1;12;6;0;1;4;2.0;39;0.0;0;0.8125;0.5833333;0;0;8.75;1;1;25;1;1;-;2
xerces;1.3.0;org.apache.xerces.dom.DeferredProcessingInstructionImpl;3;3;0;4;8;0;1;4;1;0.75;40;0.5;0;0.9607843;0.5555556;2;7;11.666667;0;0;-;1;0;-;2
xerces;1.3.0;org.apache.xerces.validators.common.XMLValidator$UniqueValueStore;2;2;0;5;6;0;1;4;1;0.0;36;1.0;1;0.8888889;0.625;1;2;16.5;-;0;-;-;0;-;0
xerces;1.3.0;org.apache.xerces.validators.datatype.FloatDatatypeValidator;12;2;0;9;38;52;3;6;7;0.6909091;959;1.0;3;0.2857143;0.19444445;0;0;77.666664;6;2;476;1;0;-;0
xerces;1.3.0;org.apache.xerces.dom.NamedNodeMapImpl;22;1;1;8;49;41;6;2;9;0.8435374;596;0.85714287;1;0.0;0.22727273;0;0;25.772728;3;1;51;1;1;-;0
xerces;1.3.0;org.apache.xerces.validators.common.CMLeaf;9;2;0;7;23;0;2;5;2;0.375;147;1.0;1;0.53333336;0.35555556;1;2;15.111111;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.dom.ChildNode;8;2;2;9;14;18;9;2;5;0.9047619;69;0.6666667;2;0.88;0.41666666;1;3;7.25;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.wml.WMLUElement;2;1;0;2;2;1;1;1;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.xml.sax.helpers.AttributesImpl;26;1;0;0;40;0;0;0;24;0.08;723;0.0;0;0.0;0.52884614;0;0;26.73077;0;0;-;1;0;-;1
xerces;1.3.0;org.xml.sax.helpers.NamespaceSupport$Context;9;1;0;0;24;0;0;0;0;0.5833333;322;0.44444445;2;0.0;0.35555556;0;0;33.77778;-;0;-;-;0;-;0
xerces;1.3.0;org.apache.xerces.dom.TextImpl;6;3;2;9;21;15;7;3;6;1.2;88;0.0;0;0.91525424;0.33333334;1;4;13.5;2;1;6;1;1;-;0
xerces;1.3.0;org.apache.xerces.readers.CharReader;4;3;0;6;9;0;1;5;0;0.3809524;583;1.0;0;0.9268293;0.40625;1;3;143.0;0;0;-;1;0;-;1
xerces;1.3.0;org.apache.xerces.dom.TreeWalkerImpl;20;1;0;1;29;58;1;0;14;0.5473684;547;0.2;3;0.0;0.31;0;0;26.1;0;0;-;1;0;-;1
xerces;1.3.0;org.apache.xerces.validators.common.Grammar;39;1;2;28;83;607;9;19;13;0.9020468;2503;1.0;9;0.0;0.14423077;0;0;62.25641;3;2;108;1;0;-;0
xerces;1.3.0;org.apache.xerces.dom.ParentNode$1;3;1;0;1;6;0;1;1;2;0.0;19;1.0;1;0.0;0.5555556;0;0;5.0;-;0;-;-;0;-;0
xerces;1.3.0;org.apache.xml.serialize.DOMSerializer;3;1;0;2;3;3;2;0;3;2.0;3;0.0;0;0.0;0.5;0;0;0.0;1;1;2;1;0;-;0
xerces;1.3.0;org.apache.xerces.dom.CDATASectionImpl;3;4;1;3;4;3;2;2;3;1.5;13;0.0;0;0.9677419;0.5555556;1;4;3.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.utils.regex.Op;24;1;6;10;39;234;7;9;0;1.0235507;268;0.0;1;0.0;0.19565217;0;0;9.166667;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.jaxp.SAXParserImpl;8;2;0;2;17;8;1;1;6;0.6666667;112;1.0;1;0.76;0.375;1;1;12.625;1;1;32;1;1;-;3
xerces;1.3.0;org.apache.xerces.validators.schema.SchemaGrammar;45;2;0;13;63;862;3;10;16;0.8967803;962;0.875;6;0.46341464;0.11929824;1;5;19.844444;1;1;14;1;0;-;2
xerces;1.3.0;org.apache.xerces.utils.XMLMessages;5;1;0;2;14;0;1;1;4;1.243808;1114;0.009287925;0;0.0;0.5;0;0;157.2;0;0;-;1;0;-;1
xerces;1.3.0;org.apache.wml.WMLDoElement;10;1;0;2;10;45;1;1;10;2.0;10;0.0;0;0.0;0.75;0;0;0.0;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.wml.dom.WMLWmlElementImpl;7;4;0;3;10;21;0;3;7;2.0;39;0.0;0;0.9318182;0.5714286;1;6;4.571429;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.validators.schema.TraverseSchema$IgnoreWhitespaceParser;3;3;0;2;4;3;1;1;2;2.0;8;0.0;0;0.9891892;0.6666667;1;1;1.6666666;-;0;-;-;0;-;0
xerces;1.3.0;javax.xml.parsers.SAXParserFactory;12;1;1;0;39;52;0;0;8;0.8787879;275;0.8333333;0;0.0;0.45454547;0;0;21.416666;1;1;329;1;1;-;0
xerces;1.3.0;org.apache.wml.dom.WMLDoElementImpl;15;4;0;3;18;105;0;3;15;2.0;83;0.0;0;0.8541667;0.53333336;1;6;4.5333333;0;0;-;1;0;-;0
xerces;1.3.0;org.apache.xerces.validators.common.Grammar$ChildrenList;1;1;0;2;2;0;1;1;0;2.0;18;0.0;1;0.0;1.0;0;0;14.0;-;0;-;-;0;-;0
xerces;1.3.0;org.apache.xml.serialize.ElementState;1;1;0;4;2;0;4;0;0;2.0;14;0.0;0;0.0;1.0;0;0;3.0;1;1;2;1;0;-;0
xerces;1.3.0;org.apache.xerces.utils.regex.Op$CharOp;2;2;0;2;3;0;2;1;0;0.0;13;0.0;0;0.95652175;0.75;0;0;5.0;-;0;-;-;0;-;0
