Project;Version;Class;wmc;dit;noc;cbo;rfc;lcom;ca;ce;npm;lcom3;loc;dam;moa;mfa;cam;ic;cbm;amc;nr;ndc;nml;isOld;ndpv;ner;bugs
xalan;2.4.0;org.apache.xalan.extensions.ExtensionHandlerJavaPackage;6;3;0;10;44;15;0;10;5;1.0;615;0.0;0;0.61538464;0.375;3;6;101.166664;-;-;-;-;-;-;2
xalan;2.4.0;org.apache.xalan.xsltc.dom.SingletonIterator;8;2;1;6;11;0;4;2;8;0.21428572;105;1.0;0;0.6666667;0.5;1;6;11.875;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.trax.TransformerImpl;34;2;0;20;144;337;4;17;19;0.8946609;1704;1.0;6;0.2888889;0.13148789;0;0;48.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.DOM;37;1;0;27;37;666;24;4;37;1.0277778;51;0.0;0;0.0;0.27027026;0;0;0.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.DTMDefaultBaseTraversers$DescendantFromRootTraverser;6;4;0;5;13;3;1;5;2;0.2;64;1.0;1;0.8;0.5416667;2;4;9.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.DTMManagerDefault;16;2;0;25;85;76;6;22;16;0.8;736;0.8;2;0.5588235;0.2159091;1;1;44.6875;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.trace.EndSelectionEvent;1;2;0;8;2;0;3;5;1;2.0;10;0.0;0;0.0;1.0;0;0;9.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.processor.ProcessorLRE;4;5;0;17;75;6;1;17;3;2.0;468;0.0;0;0.9861111;0.5;4;6;116.0;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xalan.trace.TraceListenerEx;1;1;0;4;1;0;2;2;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.runtime.output.TransletOutputHandlerFactory;14;1;0;15;36;39;3;12;14;0.8269231;343;0.75;0;0.0;0.19642857;0;0;22.642857;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.NodeLocator;6;1;0;1;11;0;1;0;6;0.65;57;1.0;0;0.0;0.44444445;0;0;7.8333335;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.transformer.TrAXFilter;7;2;0;3;35;1;1;2;6;0.5;199;1.0;1;0.85;0.26530612;1;6;27.142857;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.templates.ElemIf;8;3;0;14;27;0;0;14;7;0.2857143;117;1.0;1;0.9655172;0.27083334;2;5;13.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.AbsoluteIterator;8;2;0;3;21;0;1;3;8;0.42857143;105;0.5;1;0.5882353;0.34375;1;5;11.875;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.functions.FuncExtFunctionAvailable;2;4;0;8;14;1;0;8;2;2.0;72;0.0;0;0.97959185;0.75;2;7;35.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.XslAttribute;6;3;0;35;56;0;2;33;5;0.45;416;1.0;2;0.91803277;0.30555555;2;8;67.666664;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.transformer.TreeWalker2Result;4;2;0;6;25;0;1;5;2;0.44444445;152;0.0;2;0.72727275;0.5625;1;4;36.25;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.LocalNameCall;3;5;0;12;13;3;0;12;3;2.0;50;0.0;0;0.99;0.53333336;3;5;15.666667;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.axes.WalkingIterator;17;5;1;19;41;0;8;13;16;0.4375;281;1.0;2;0.89285713;0.1657754;2;9;15.411765;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.DecimalFormatting;5;3;0;23;30;4;2;22;4;1.0;496;1.0;1;0.9375;0.4;3;6;97.6;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.RealExpr;4;3;0;13;14;0;0;13;4;0.33333334;44;1.0;0;0.9594595;0.4;2;7;9.75;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.util.NodeSortRecordGenerator;3;4;0;5;5;1;1;4;3;1.0;25;1.0;0;0.97590363;0.46666667;0;0;6.6666665;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xpath.xml.ProblemListener;2;1;0;3;2;1;3;0;2;2.0;10;0.0;0;0.0;0.6666667;0;0;0.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.runtime.output.StreamUnknownOutput;22;3;0;10;55;0;1;9;21;0.5595238;460;1.0;1;0.6875;0.25;2;2;19.363636;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.UseAttributeSets;4;3;0;21;30;0;5;17;4;0.8333333;127;1.0;0;0.9491525;0.41666666;1;3;30.25;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.DTMDefaultBaseTraversers$FollowingTraverser;6;4;0;4;19;0;1;4;4;0.0;204;1.0;1;0.8;0.5416667;1;1;32.833332;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.axes.DescendantIterator;9;5;0;14;43;0;2;12;8;0.5833333;426;1.0;1;0.9469697;0.2777778;3;11;46.0;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xalan.xsltc.compiler.FloorCall;2;4;0;12;10;1;0;12;2;2.0;26;0.0;0;0.9896907;0.6;2;4;12.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.operations.Operation;12;2;14;23;23;0;17;8;12;0.36363637;149;1.0;2;0.73170733;0.21875;1;7;11.25;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.MultipleNodeCounter$DefaultMultipleNodeCounter;1;3;0;4;2;0;1;4;1;2.0;7;0.0;0;1.0;1.0;0;0;6.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.functions.FuncSystemProperty;5;4;0;8;37;6;0;8;3;0.65;253;0.4;0;0.9411765;0.4375;2;7;48.6;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.functions.FuncNormalizeSpace;3;5;0;6;11;3;0;6;3;2.0;45;0.0;0;0.9649123;0.6666667;2;7;14.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.utils.ListingErrorHandler;17;1;0;4;52;50;0;4;16;0.65625;569;1.0;0;0.0;0.19607843;0;0;32.235294;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.DOMImpl$2;2;1;0;2;4;0;1;2;1;0.0;14;1.0;1;0.0;0.6666667;0;0;5.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.runtime.Hashtable$HashtableEnumerator;3;1;0;2;4;0;1;2;2;0.4;92;0.2;3;0.0;0.5;0;0;28.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.axes.FilterExprIteratorSimple;16;5;0;19;44;8;4;16;14;0.75;261;1.0;2;0.89928055;0.18125;3;10;15.0625;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.templates.RedundentExprEliminator;38;3;0;29;122;607;1;29;6;0.9;1852;0.0;2;0.35714287;0.19459459;0;0;47.473682;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.CastExpr;9;3;0;58;46;0;33;25;8;0.5833333;508;1.0;2;0.9102564;0.3125;2;7;55.11111;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.patterns.NodeTestFilter;1;1;0;1;1;0;0;1;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.AnyNodeCounter$DefaultAnyNodeCounter;2;3;0;5;5;1;1;5;2;2.0;42;0.0;0;0.9444444;0.625;1;2;20.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.LiteralAttribute;5;3;0;21;24;0;2;19;4;0.25;84;1.0;1;0.93333334;0.31428573;1;4;15.4;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$PrecedingSiblingIterator;5;3;1;8;13;4;2;7;3;0.25;100;1.0;1;0.8333333;0.45;2;5;18.8;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.DOMImpl$NamedNodeMapImpl;9;1;0;3;18;0;2;2;9;0.3125;98;1.0;1;0.0;0.33333334;0;0;9.666667;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.templates.XUnresolvedVariableSimple;4;3;0;6;15;6;1;5;4;2.0;39;0.0;0;0.9594595;0.5;2;12;8.75;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.serialize.Method;1;1;0;0;2;0;0;0;1;2.0;8;0.0;0;0.0;1.0;0;0;3.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.runtime.ErrorMessages_no;3;4;0;1;5;1;0;1;2;0.5;79;1.0;0;0.975;0.75;2;3;25.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.trax.TransformerHandlerImpl;29;1;0;10;73;114;2;8;29;0.8464286;394;1.0;4;0.0;0.23706897;0;0;12.24138;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.compiler.XPathDumper;1;1;0;0;2;0;0;0;1;2.0;4;0.0;0;0.0;1.0;0;0;3.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.AnyNodeCounter;4;2;1;5;10;6;1;5;4;2.0;58;0.0;0;0.8235294;0.5;1;4;13.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.runtime.output.StreamHTMLOutput;25;3;0;7;57;232;2;5;18;0.9010417;807;1.0;1;0.6769231;0.2175926;2;6;30.96;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xml.utils.res.XResources_ja_JP_I;3;4;0;1;4;1;0;1;2;0.5;595;0.0;0;0.97619045;1.0;0;0;197.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.utils.Trie$Node;1;1;0;1;2;0;1;1;0;2.0;17;0.33333334;2;0.0;1.0;0;0;13.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.utils.NamespaceSupport2;11;2;0;5;26;0;4;2;11;0.55;127;0.5;1;0.5833333;0.4090909;1;3;10.363636;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.templates.ElemExtensionDecl;14;3;0;10;41;27;1;9;14;0.6666667;290;1.0;2;0.93779904;0.25;3;4;19.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.DTMIterator;25;1;0;53;25;300;52;2;25;1.0416666;28;0.0;0;0.0;0.34;0;0;0.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.RoundCall;2;4;0;18;13;1;0;18;2;2.0;61;0.0;0;0.9896907;0.6;2;4;29.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.ReverseIterator;8;2;0;2;14;0;0;2;8;0.6666667;152;1.0;1;0.5882353;0.41666666;1;5;17.25;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.utils.NSInfo;3;1;0;1;4;0;1;0;3;0.64285713;55;0.0;0;0.0;0.6666667;0;0;15.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.DTMNamedNodeMap$DTMException;2;5;0;1;3;0;1;1;2;0.0;19;1.0;1;1.0;0.875;0;0;8.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.utils.res.XResources_ka;3;4;0;1;4;1;0;1;2;0.5;614;0.0;0;0.97619045;1.0;0;0;203.33333;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.RelativePathPattern;1;5;3;7;2;0;6;1;0;2.0;4;0.0;0;1.0;1.0;0;0;3.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.CoroutineParser;8;1;0;1;8;28;0;1;8;2.0;8;0.0;0;0.0;0.28125;0;0;0.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.transformer.MsgMgr;14;1;0;13;23;55;12;2;13;0.15384616;212;1.0;2;0.0;0.42735043;0;0;14.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.MultiDOM$AxisIterator;11;1;0;3;26;0;1;3;11;0.64;189;1.0;2;0.0;0.3409091;0;0;15.727273;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.trace.PrintTraceListener;7;1;0;18;47;9;1;17;7;0.7222222;593;0.0;0;0.0;0.33333334;0;0;82.85714;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xalan.xslt.XSLProcessorContext;1;2;0;5;3;0;0;5;1;2.0;7;0.0;0;1.0;1.0;0;0;6.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.runtime.StringValueHandler;5;2;0;3;16;4;1;2;5;0.0;129;1.0;0;0.8518519;0.4;0;0;24.4;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.templates.WhiteSpaceInfo;4;4;1;9;8;4;7;4;4;0.6666667;30;1.0;0;0.99086756;0.45;0;0;6.25;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.objects.XNodeSet;33;4;2;42;74;516;24;19;31;0.96875;600;0.0;6;0.8014706;0.1736111;3;29;17.0;-;-;-;-;-;-;2
xalan;2.4.0;org.apache.xalan.xsltc.compiler.util.ErrorMsg;18;1;0;51;33;3;51;2;15;1.0153452;485;0.08695652;0;0.0;0.4117647;0;0;20.833334;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.util.FilterGenerator;4;4;0;6;6;2;2;4;3;0.6666667;29;1.0;0;0.97590363;0.46666667;0;0;5.75;-;-;-;-;-;-;0
xalan;2.4.0;org.w3c.dom.xpath.XPathException;1;4;0;0;2;0;0;0;1;2.0;11;0.0;0;1.0;1.0;0;0;7.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.functions.Function2Args;9;4;7;20;23;6;12;9;8;0.375;123;0.0;1;0.85714287;0.35555556;3;9;12.555555;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$TypedSingletonIterator;2;4;0;3;5;0;1;3;2;0.0;28;1.0;1;0.94736844;0.6666667;1;1;12.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.objects.XBooleanStatic;2;4;0;5;5;0;3;3;2;0.0;25;0.0;0;0.98734176;0.6666667;2;3;11.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$DescendantIterator;5;3;2;8;12;0;3;6;2;0.0;92;1.0;1;0.8333333;0.5;2;4;17.2;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$PrecedingIterator;7;3;1;9;18;5;2;8;5;0.6333333;203;1.0;1;0.75;0.39285713;2;6;27.285715;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.DTMDefaultBaseTraversers$DescendantTraverser;10;3;4;10;19;0;6;5;3;0.11111111;180;1.0;1;0.5;0.525;2;5;16.9;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.FilterParentPath;6;3;0;27;31;0;2;25;6;0.33333334;213;1.0;2;0.93421054;0.30555555;2;7;34.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.SourceTree;1;1;0;1;2;0;1;0;1;2.0;12;0.0;0;0.0;1.0;0;0;9.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.util.SlotAllocator;4;1;0;4;16;0;1;3;3;0.5;242;1.0;0;0.0;0.4375;0;0;58.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.serialize.CharInfo;6;1;0;5;39;3;3;2;3;0.86;292;0.4;1;0.0;0.6666667;0;0;46.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.utils.AttList;13;1;0;2;27;0;1;1;13;0.6944444;168;0.0;1;0.0;0.4;0;0;11.692307;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.FilteredStepIterator;3;3;0;5;13;0;0;5;3;0.0;59;1.0;1;0.90909094;0.5555556;2;7;18.333334;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.trace.TraceListener;3;1;0;8;3;3;5;3;3;2.0;3;0.0;0;0.0;0.5;0;0;0.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.util.TypeCheckError;6;3;0;88;14;0;87;2;6;0.1;97;0.0;2;0.8947368;0.4;1;1;14.833333;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.VariableStack;22;1;0;27;42;0;20;9;21;0.6825397;476;0.33333334;2;0.0;0.36507937;0;0;20.363636;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.templates.ElemMessage;6;3;0;5;17;3;0;5;6;0.4;60;1.0;0;0.97512436;0.44444445;2;4;8.833333;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.runtime.ErrorMessages;4;2;1;1;9;2;1;0;3;0.6666667;91;1.0;0;0.94285715;0.6666667;2;3;21.25;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xpath.XPathVisitable;1;1;0;26;1;0;24;2;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.util.NodeType;22;2;0;46;54;211;14;35;20;0.61904764;452;1.0;0;0.6226415;0.2159091;2;4;19.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.templates.ElemParam;6;4;0;18;21;15;7;11;6;1.0;80;0.0;0;0.98190045;0.375;3;8;12.166667;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.functions.FuncCount;2;4;0;6;8;1;0;6;2;2.0;23;0.0;0;0.97959185;0.75;1;6;10.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.util.NamedMethodGenerator;3;5;0;5;6;1;1;4;2;0.5;28;1.0;0;0.9928058;0.625;2;3;8.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.ProcessingInstructionPattern;6;7;0;26;39;5;0;26;6;0.6;289;1.0;0;0.9593496;0.33333334;4;8;46.833332;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.ParameterRef;3;4;0;22;31;3;1;21;3;2.0;152;0.0;0;0.974359;0.5;2;3;49.666668;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.transformer.ResultTreeHandler;64;2;0;38;159;878;20;22;58;0.82051283;1706;0.6923077;5;0.0882353;0.12611607;1;1;25.453125;-;-;-;-;-;-;2
xalan;2.4.0;org.apache.xalan.xsltc.ProcessorVersion;3;1;0;0;9;1;0;0;2;0.5;44;1.0;0;0.0;0.5;0;0;12.666667;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.DTMDefaultBaseTraversers$AncestorOrSelfTraverser;4;3;0;4;7;4;1;4;2;0.33333334;33;1.0;1;0.75;0.5625;1;1;7.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.utils.MutableAttrListImpl;5;2;0;2;18;10;2;0;5;2.0;107;0.0;0;0.8888889;0.6;1;2;20.4;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.utils.res.XResources_he;3;4;0;1;4;1;0;1;2;0.5;426;0.0;0;0.97619045;1.0;0;0;140.66667;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.patterns.FunctionPattern;7;4;0;14;18;0;3;12;6;0.16666667;156;0.0;1;0.9310345;0.36734694;3;17;21.142857;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.RelativeLocationPath;3;3;2;4;4;3;3;1;2;2.0;6;0.0;0;0.9726027;0.6666667;0;0;1.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.compiler.Keywords;3;1;0;4;9;1;4;0;2;1.4568965;583;0.8965517;0;0.0;0.5;0;0;174.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.CurrentNodeListFilter;1;1;0;3;1;0;1;2;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.runtime.output.SAXTextOutput;11;3;0;3;19;55;1;2;11;2.0;79;0.0;0;0.8043478;0.36363637;0;0;6.181818;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.utils.IntVector;18;1;1;4;20;0;4;0;18;0.38235295;458;1.0;0;0.0;0.9166667;0;0;24.222221;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$NthDescendantIterator;2;4;0;4;9;0;0;4;2;0.0;67;0.5;1;0.95;0.6666667;1;1;31.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.axes.OneStepIteratorForward;6;7;2;13;16;0;4;10;4;0.2;94;1.0;0;0.9708029;0.4;4;10;14.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.utils.StringVector;11;1;0;8;15;0;8;0;11;0.425;234;1.0;0;0.0;0.5151515;0;0;19.90909;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.BooleanCall;3;4;0;8;11;0;0;8;3;0.0;51;1.0;1;0.97959185;0.44444445;3;13;15.666667;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.BitArray;17;1;0;4;24;0;4;0;16;0.65340906;621;0.8181818;0;0.0;0.29166666;0;0;34.882355;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.dom2dtm.DOM2DTMdefaultNamespaceDeclarationNode;46;1;0;3;53;1009;2;1;45;0.96666664;245;0.0;0;0.0;0.19021739;0;0;4.195652;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.processor.StylesheetPIHandler;6;2;0;3;26;3;1;2;6;0.73333335;462;0.0;0;0.77272725;0.45833334;1;1;75.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.dom2dtm.DOM2DTM;38;4;0;19;117;581;1;19;28;0.8697789;1628;0.54545456;1;0.71755725;0.14285715;2;18;41.55263;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xml.utils.PrefixForUriEnumerator;3;1;0;1;9;0;1;1;2;0.0;67;1.0;1;0.0;0.5;0;0;20.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.templates.ElemElement;13;4;1;15;50;30;2;13;9;0.5833333;388;1.0;2;0.94392526;0.23076923;2;6;28.692308;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.utils.UnImplNode;107;1;1;3;117;5671;2;1;107;2.0;648;0.0;0;0.0;0.19106957;0;0;5.0560746;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$TypedAncestorIterator;3;4;0;5;8;0;1;5;3;0.0;60;1.0;1;0.92;0.5555556;1;3;18.333334;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$1;0;1;0;24;0;0;24;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.DTMManager;21;1;2;43;49;196;36;8;17;0.975;299;0.4;1;0.0;0.15;0;0;12.761905;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xpath.objects.XStringForChars;12;4;0;5;22;4;1;4;11;0.4848485;148;0.33333334;0;0.921875;0.25;3;15;11.083333;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.FilteredAbsoluteLocationPath;7;3;0;21;28;0;0;21;7;0.0;143;1.0;1;0.93421054;0.2857143;2;7;19.285715;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.NameBase;5;4;3;19;21;0;3;16;5;0.25;149;1.0;2;0.969697;0.36666667;3;14;28.4;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.DOMImpl$NotSupportedException;1;5;0;3;2;0;2;1;1;2.0;10;1.0;1;1.0;1.0;0;0;8.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.templates.ElemAttributeSet;8;4;0;10;24;16;6;7;8;0.5714286;97;0.0;1;0.9665072;0.3;2;4;11.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.util.MethodGenerator;26;4;6;136;47;287;121;15;26;0.97846156;414;1.0;1;0.795082;0.16153847;1;2;13.923077;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.Mode;30;1;0;46;138;309;4;44;12;0.8475499;2953;1.0;6;0.0;0.1625;0;0;96.8;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.DTDMonitor;13;1;0;11;41;38;8;4;12;0.9444444;265;1.0;2;0.0;0.26923078;0;0;18.923077;-;-;-;-;-;-;0
xalan;2.4.0;org.w3c.dom.xpath.XPathEvaluator;3;1;0;0;3;3;0;0;3;2.0;3;0.0;0;0.0;0.6111111;0;0;0.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.axes.OneStepIterator;12;7;0;16;35;6;3;14;8;0.4090909;230;1.0;1;0.9300699;0.29166666;4;13;18.0;-;-;-;-;-;-;2
xalan;2.4.0;org.apache.xalan.xsltc.runtime.DefaultSAXOutputHandler;36;1;0;3;69;428;2;1;28;0.83492064;967;1.0;3;0.0;0.21587302;0;0;25.11111;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.utils.synthetic.SynthesisException;4;3;0;6;5;0;6;0;2;1.0952381;54;0.0;0;0.9444444;0.6666667;0;0;10.75;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.Otherwise;4;3;0;11;12;6;1;10;3;2.0;43;0.0;0;0.9491525;0.4;1;4;9.75;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.functions.FuncSubstringBefore;2;5;0;6;8;1;0;6;2;2.0;34;0.0;0;0.98245615;0.75;1;6;16.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.Number;15;3;0;55;96;23;0;55;9;0.79831934;1308;1.0;8;0.8115942;0.21428572;2;3;85.066666;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.LogicalExpr;10;3;0;20;41;0;0;20;9;0.6296296;362;0.6666667;2;0.89873415;0.26984128;2;9;34.6;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.NodeSet;61;1;0;8;71;714;4;4;60;0.62916666;1450;0.875;0;0.0;0.2192623;0;0;22.639345;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.utils.res.XResources_cy;3;4;0;1;4;1;0;1;2;0.5;583;0.0;0;0.97619045;1.0;0;0;193.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.objects.XNumber;13;3;0;41;36;22;37;5;12;0.41666666;307;0.0;0;0.86585367;0.1826923;2;22;22.538462;-;-;-;-;-;-;2
